Frequency,Channel A
5.74951172,-97.68797000
5.76171875,-99.65347000
5.77392578,-99.84468000
5.78613281,-98.86146000
5.79833984,-97.77157000
5.81054688,-95.77048000
5.82275391,-93.92490000
5.83496094,-92.47842000
5.84716797,-92.50680000
5.85937500,-95.36536000
5.87158203,-101.96330000
5.88378906,-106.17020000
5.89599609,-97.07558000
5.90820313,-92.04529000
5.92041016,-90.72261000
5.93261719,-94.00608000
5.94482422,-105.69060000
5.95703125,-97.89723000
5.96923828,-102.06540000
5.98144531,-97.00452000
5.99365234,-92.15916000
6.00585938,-95.09960000
6.01806641,-106.57550000
6.03027344,-94.83803000
6.04248047,-92.18111000
6.05468750,-92.05013000
6.06689453,-92.39297000
6.07910156,-93.59145000
6.09130859,-97.15294000
6.10351563,-97.78313000
6.11572266,-92.42725000
6.12792969,-90.41457000
6.14013672,-90.69936000
6.15234375,-92.45629000
6.16455078,-94.22256000
6.17675781,-94.60037000
6.18896484,-94.13118000
6.20117188,-93.44819000
6.21337891,-93.07898000
6.22558594,-93.44034000
6.23779297,-94.03332000
6.25000000,-92.08417000
6.26220703,-89.36571000
6.27441406,-88.69966000
6.28662109,-90.03891000
6.29882813,-91.57053000
6.31103516,-92.12884000
6.32324219,-91.86288000
6.33544922,-91.15276000
6.34765625,-91.47381000
6.35986328,-94.86064000
6.37207031,-102.08710000
6.38427734,-96.52610000
6.39648438,-94.67192000
6.40869141,-95.29756000
6.42089844,-94.54625000
6.43310547,-93.31842000
6.44531250,-92.94928000
6.45751953,-92.53963000
6.46972656,-91.22057000
6.48193359,-89.83544000
6.49414063,-89.52538000
6.50634766,-90.87259000
6.51855469,-94.66676000
6.53076172,-104.98730000
6.54296875,-98.69948000
6.55517578,-93.16954000
6.56738281,-91.68106000
6.57958984,-91.96825000
6.59179688,-92.96378000
6.60400391,-94.86408000
6.61621094,-100.44870000
6.62841797,-109.73980000
6.64062500,-96.85732000
6.65283203,-91.91658000
6.66503906,-89.26857000
6.67724609,-88.48058000
6.68945313,-89.50058000
6.70166016,-91.03683000
6.71386719,-90.73811000
6.72607422,-89.72330000
6.73828125,-89.82750000
6.75048828,-92.30057000
6.76269531,-99.29750000
6.77490234,-110.98570000
6.78710938,-96.23745000
6.79931641,-91.24130000
6.81152344,-90.22393000
6.82373047,-92.63183000
6.83593750,-97.88000000
6.84814453,-100.74700000
6.86035156,-96.73517000
6.87255859,-92.85861000
6.88476563,-92.28485000
6.89697266,-95.26116000
6.90917969,-95.46378000
6.92138672,-92.71198000
6.93359375,-92.72546000
6.94580078,-95.68217000
6.95800781,-104.53940000
6.97021484,-95.32296000
6.98242188,-90.31436000
6.99462891,-88.75454000
7.00683594,-88.89406000
7.01904297,-89.79119000
7.03125000,-90.40019000
7.04345703,-90.31571000
7.05566406,-90.28649000
7.06787109,-91.28299000
7.08007813,-94.11879000
7.09228516,-97.39217000
7.10449219,-96.22890000
7.11669922,-94.14520000
7.12890625,-93.16064000
7.14111328,-93.37196000
7.15332031,-94.05763000
7.16552734,-93.79706000
7.17773438,-93.31761000
7.18994141,-94.52588000
7.20214844,-97.89681000
7.21435547,-99.64630000
7.22656250,-95.41192000
7.23876953,-92.45835000
7.25097656,-93.04941000
7.26318359,-98.70193000
7.27539063,-106.31680000
7.28759766,-95.18575000
7.29980469,-91.40674000
7.31201172,-90.68930000
7.32421875,-92.38605000
7.33642578,-95.99046000
7.34863281,-99.92435000
7.36083984,-100.20730000
7.37304688,-99.34829000
7.38525391,-99.78123000
7.39746094,-97.91139000
7.40966797,-95.24728000
7.42187500,-96.42570000
7.43408203,-101.28350000
7.44628906,-93.33549000
7.45849609,-90.37407000
7.47070313,-92.95387000
7.48291016,-110.83790000
7.49511719,-95.94785000
7.50732422,-91.48952000
7.51953125,-89.82809000
7.53173828,-89.35089000
7.54394531,-90.53835000
7.55615234,-92.55798000
7.56835938,-92.55563000
7.58056641,-91.81334000
7.59277344,-92.77912000
7.60498047,-96.58490000
7.61718750,-96.60226000
7.62939453,-92.82639000
7.64160156,-92.23401000
7.65380859,-93.03429000
7.66601563,-94.49192000
7.67822266,-97.78383000
7.69042969,-102.56810000
7.70263672,-99.96586000
7.71484375,-94.28124000
7.72705078,-91.82788000
7.73925781,-92.78431000
7.75146484,-98.54379000
7.76367188,-106.11050000
7.77587891,-97.62829000
7.78808594,-93.86135000
7.80029297,-91.61739000
7.81250000,-92.07054000
7.82470703,-96.40039000
7.83691406,-100.95710000
7.84912109,-95.40018000
7.86132813,-92.03468000
7.87353516,-91.12385000
7.88574219,-93.45795000
7.89794922,-102.21220000
7.91015625,-100.80010000
7.92236328,-97.45780000
7.93457031,-96.85004000
7.94677734,-94.90344000
7.95898438,-94.71478000
7.97119141,-94.58720000
7.98339844,-93.25962000
7.99560547,-92.79794000
8.00781250,-94.37286000
8.02001953,-99.67658000
8.03222656,-115.27370000
8.04443359,-103.33770000
8.05664063,-99.95447000
8.06884766,-97.99092000
8.08105469,-97.23560000
8.09326172,-96.49297000
8.10546875,-93.92815000
8.11767578,-91.27670000
8.12988281,-90.10734000
8.14208984,-90.65365000
8.15429688,-91.17822000
8.16650391,-89.48721000
8.17871094,-88.03249000
8.19091797,-88.05802000
8.20312500,-89.50449000
8.21533203,-91.77017000
8.22753906,-91.21854000
8.23974609,-88.30193000
8.25195313,-87.00812000
8.26416016,-87.98301000
8.27636719,-91.38142000
8.28857422,-97.58305000
8.30078125,-102.50430000
8.31298828,-98.92570000
8.32519531,-96.34496000
8.33740234,-95.05733000
8.34960938,-94.96649000
8.36181641,-95.07962000
8.37402344,-92.60950000
8.38623047,-91.75409000
8.39843750,-94.56834000
8.41064453,-100.44220000
8.42285156,-101.71040000
8.43505859,-95.42110000
8.44726563,-91.13914000
8.45947266,-89.80737000
8.47167969,-90.36603000
8.48388672,-91.79242000
8.49609375,-93.94368000
8.50830078,-95.72726000
8.52050781,-93.62148000
8.53271484,-90.60620000
8.54492188,-90.12746000
8.55712891,-93.20241000
8.56933594,-99.73713000
8.58154297,-101.12910000
8.59375000,-101.02140000
8.60595703,-102.56300000
8.61816406,-102.43740000
8.63037109,-99.25376000
8.64257813,-96.49181000
8.65478516,-96.56320000
8.66699219,-99.90768000
8.67919922,-104.77300000
8.69140625,-103.46450000
8.70361328,-95.95170000
8.71582031,-91.39421000
8.72802734,-90.07187000
8.74023438,-91.90614000
8.75244141,-96.66462000
8.76464844,-99.85373000
8.77685547,-98.65105000
8.78906250,-97.13501000
8.80126953,-97.25185000
8.81347656,-98.84338000
8.82568359,-98.80954000
8.83789063,-97.33783000
8.85009766,-96.51866000
8.86230469,-96.47202000
8.87451172,-97.28931000
8.88671875,-99.23824000
8.89892578,-101.31750000
8.91113281,-97.75052000
8.92333984,-93.13063000
8.93554688,-91.62973000
8.94775391,-93.76511000
8.95996094,-101.38710000
8.97216797,-105.54580000
8.98437500,-96.80274000
8.99658203,-94.24126000
9.00878906,-95.26569000
9.02099609,-100.32780000
9.03320313,-104.99970000
9.04541016,-102.30810000
9.05761719,-103.80420000
9.06982422,-99.52380000
9.08203125,-94.33055000
9.09423828,-92.47186000
9.10644531,-92.46088000
9.11865234,-93.10541000
9.13085938,-94.19292000
9.14306641,-95.43713000
9.15527344,-95.15973000
9.16748047,-95.11131000
9.17968750,-97.74844000
9.19189453,-101.40100000
9.20410156,-102.43640000
9.21630859,-102.92200000
9.22851563,-95.27594000
9.24072266,-91.34450000
9.25292969,-90.79443000
9.26513672,-92.68439000
9.27734375,-95.05432000
9.28955078,-96.55273000
9.30175781,-98.50964000
9.31396484,-96.83395000
9.32617188,-92.40227000
9.33837891,-89.62292000
9.35058594,-88.88528000
9.36279297,-90.10704000
9.37500000,-93.21321000
9.38720703,-98.51392000
9.39941406,-108.00790000
9.41162109,-103.92370000
9.42382813,-98.30318000
9.43603516,-95.61669000
9.44824219,-94.80785000
9.46044922,-96.36862000
9.47265625,-100.57560000
9.48486328,-106.09730000
9.49707031,-114.22530000
9.50927734,-112.32610000
9.52148438,-103.47540000
9.53369141,-103.19600000
9.54589844,-110.80390000
9.55810547,-99.20104000
9.57031250,-94.90965000
9.58251953,-94.23692000
9.59472656,-95.88318000
9.60693359,-99.40181000
9.61914063,-100.02880000
9.63134766,-100.68290000
9.64355469,-107.02090000
9.65576172,-104.23490000
9.66796875,-102.59130000
9.68017578,-101.88590000
9.69238281,-96.31709000
9.70458984,-94.55444000
9.71679688,-96.58171000
9.72900391,-99.96545000
9.74121094,-100.77500000
9.75341797,-103.26640000
9.76562500,-106.68900000
9.77783203,-102.16800000
9.79003906,-103.40850000
9.80224609,-101.02980000
9.81445313,-90.92220000
9.82666016,-86.16887000
9.83886719,-84.39777000
9.85107422,-84.70781000
9.86328125,-86.31065000
9.87548828,-88.24184000
9.88769531,-89.82132000
9.89990234,-91.19844000
9.91210938,-92.80418000
9.92431641,-94.75725000
9.93652344,-98.00151000
9.94873047,-108.23600000
9.96093750,-100.30570000
9.97314453,-92.70879000
9.98535156,-89.83486000
9.99755859,-90.44666000
10.00976563,-95.43262000
10.02197266,-107.46510000
10.03417969,-119.64740000
10.04638672,-101.44970000
10.05859375,-98.24634000
10.07080078,-100.09200000
10.08300781,-97.84493000
10.09521484,-94.89883000
10.10742188,-93.68556000
10.11962891,-93.23531000
10.13183594,-93.94878000
10.14404297,-96.91925000
10.15625000,-102.05590000
10.16845703,-101.88740000
10.18066406,-100.45860000
10.19287109,-100.01630000
10.20507813,-98.51469000
10.21728516,-97.08398000
10.22949219,-96.78691000
10.24169922,-96.77557000
10.25390625,-97.80223000
10.26611328,-105.39850000
10.27832031,-101.20420000
10.29052734,-93.05676000
10.30273438,-90.73968000
10.31494141,-91.74104000
10.32714844,-96.05864000
10.33935547,-105.81730000
10.35156250,-116.92850000
10.36376953,-106.52020000
10.37597656,-99.39799000
10.38818359,-93.91652000
10.40039063,-90.90622000
10.41259766,-90.16177000
10.42480469,-91.13184000
10.43701172,-92.97154000
10.44921875,-94.86462000
10.46142578,-96.36934000
10.47363281,-96.97495000
10.48583984,-96.32486000
10.49804688,-95.84129000
10.51025391,-96.77237000
10.52246094,-96.09521000
10.53466797,-93.37727000
10.54687500,-92.13774000
10.55908203,-91.64326000
10.57128906,-90.62046000
10.58349609,-90.33347000
10.59570313,-92.27929000
10.60791016,-97.52564000
10.62011719,-99.63772000
10.63232422,-94.88503000
10.64453125,-92.74716000
10.65673828,-92.01107000
10.66894531,-92.14539000
10.68115234,-93.86081000
10.69335938,-97.16611000
10.70556641,-96.49330000
10.71777344,-94.35447000
10.72998047,-94.62534000
10.74218750,-96.58886000
10.75439453,-97.59885000
10.76660156,-96.97229000
10.77880859,-96.53042000
10.79101563,-95.34851000
10.80322266,-93.77342000
10.81542969,-92.79742000
10.82763672,-91.56557000
10.83984375,-89.99231000
10.85205078,-89.53778000
10.86425781,-90.74049000
10.87646484,-92.78832000
10.88867188,-94.69307000
10.90087891,-97.34560000
10.91308594,-104.60650000
10.92529297,-103.16060000
10.93750000,-94.56277000
10.94970703,-93.35777000
10.96191406,-97.57458000
10.97412109,-102.94730000
10.98632813,-97.63686000
10.99853516,-96.58680000
11.01074219,-96.52567000
11.02294922,-97.15435000
11.03515625,-101.05260000
11.04736328,-109.34400000
11.05957031,-104.70930000
11.07177734,-103.18020000
11.08398438,-111.00190000
11.09619141,-101.87730000
11.10839844,-92.46182000
11.12060547,-88.14854000
11.13281250,-86.33481000
11.14501953,-86.42251000
11.15722656,-88.42473000
11.16943359,-93.10777000
11.18164063,-103.46690000
11.19384766,-97.27208000
11.20605469,-93.08379000
11.21826172,-92.88948000
11.23046875,-95.82870000
11.24267578,-103.83080000
11.25488281,-111.07290000
11.26708984,-103.18430000
11.27929688,-99.76482000
11.29150391,-95.76847000
11.30371094,-93.14480000
11.31591797,-92.77783000
11.32812500,-94.84795000
11.34033203,-97.36435000
11.35253906,-95.95252000
11.36474609,-93.69244000
11.37695313,-91.90925000
11.38916016,-91.30562000
11.40136719,-93.19373000
11.41357422,-99.52489000
11.42578125,-107.95490000
11.43798828,-101.11920000
11.45019531,-103.58030000
11.46240234,-104.49410000
11.47460938,-94.51453000
11.48681641,-90.48842000
11.49902344,-90.14606000
11.51123047,-93.55247000
11.52343750,-100.50990000
11.53564453,-99.85193000
11.54785156,-98.40142000
11.56005859,-99.03493000
11.57226563,-99.57814000
11.58447266,-97.57760000
11.59667969,-94.42371000
11.60888672,-92.67740000
11.62109375,-92.65786000
11.63330078,-93.72181000
11.64550781,-94.33810000
11.65771484,-93.24230000
11.66992188,-91.75342000
11.68212891,-91.56421000
11.69433594,-93.48824000
11.70654297,-98.04692000
11.71875000,-101.43150000
11.73095703,-96.65248000
11.74316406,-92.83519000
11.75537109,-91.04131000
11.76757813,-91.87151000
11.77978516,-97.28504000
11.79199219,-116.15540000
11.80419922,-100.93650000
11.81640625,-100.67580000
11.82861328,-104.77710000
11.84082031,-102.15050000
11.85302734,-92.17133000
11.86523438,-88.93253000
11.87744141,-89.29314000
11.88964844,-91.00983000
11.90185547,-91.74126000
11.91406250,-92.54746000
11.92626953,-93.64191000
11.93847656,-93.58799000
11.95068359,-92.67983000
11.96289063,-92.60034000
11.97509766,-93.32312000
11.98730469,-92.60213000
11.99951172,-91.86891000
12.01171875,-93.26771000
12.02392578,-96.25800000
12.03613281,-94.95139000
12.04833984,-91.84116000
12.06054688,-91.62086000
12.07275391,-94.81812000
12.08496094,-102.09000000
12.09716797,-106.50860000
12.10937500,-103.43990000
12.12158203,-98.46362000
12.13378906,-95.15364000
12.14599609,-93.63161000
12.15820313,-93.07172000
12.17041016,-93.68478000
12.18261719,-96.06281000
12.19482422,-99.45789000
12.20703125,-95.67600000
12.21923828,-90.15716000
12.23144531,-87.48832000
12.24365234,-87.06302000
12.25585938,-88.74297000
12.26806641,-93.92101000
12.28027344,-99.89678000
12.29248047,-92.27501000
12.30468750,-90.48088000
12.31689453,-91.87835000
12.32910156,-94.14828000
12.34130859,-96.80495000
12.35351563,-100.23560000
12.36572266,-105.31930000
12.37792969,-107.32080000
12.39013672,-98.78280000
12.40234375,-97.44598000
12.41455078,-99.23080000
12.42675781,-98.46863000
12.43896484,-94.91286000
12.45117188,-93.24599000
12.46337891,-93.99651000
12.47558594,-95.42456000
12.48779297,-94.28880000
12.50000000,-92.33629000
12.51220703,-90.98400000
12.52441406,-90.37922000
12.53662109,-90.68208000
12.54882813,-91.68046000
12.56103516,-92.17934000
12.57324219,-91.40420000
12.58544922,-91.34281000
12.59765625,-93.24372000
12.60986328,-95.99727000
12.62207031,-100.61090000
12.63427734,-102.12730000
12.64648438,-94.82917000
12.65869141,-92.72610000
12.67089844,-92.65027000
12.68310547,-93.87119000
12.69531250,-100.11350000
12.70751953,-102.09900000
12.71972656,-92.59447000
12.73193359,-90.63528000
12.74414063,-91.14909000
12.75634766,-90.94265000
12.76855469,-90.17255000
12.78076172,-90.18465000
12.79296875,-89.76958000
12.80517578,-88.83210000
12.81738281,-88.85706000
12.82958984,-90.93375000
12.84179688,-95.68375000
12.85400391,-101.64270000
12.86621094,-103.25710000
12.87841797,-105.03880000
12.89062500,-98.80805000
12.90283203,-92.20066000
12.91503906,-89.44044000
12.92724609,-88.81478000
12.93945313,-88.90125000
12.95166016,-88.04102000
12.96386719,-86.32912000
12.97607422,-85.52682000
12.98828125,-86.20300000
13.00048828,-88.18904000
13.01269531,-91.48813000
13.02490234,-97.03407000
13.03710938,-100.40620000
13.04931641,-95.17582000
13.06152344,-93.92844000
13.07373047,-96.75887000
13.08593750,-104.79410000
13.09814453,-109.53010000
