Frequency,Channel A
(kHz),(dBV)

1.30069805,-46.65079000
1.30265105,-54.08969000
1.30460405,-73.05927000
1.30655705,-57.79030000
1.30851005,-46.17490000
1.31046305,-43.91937000
1.31241605,-50.31561000
1.31436905,-69.58826000
1.31632205,-59.45441000
1.31827505,-45.46110000
1.32022805,-42.12328000
1.32218105,-47.40465000
1.32413405,-63.94056000
1.32608705,-62.66426000
1.32804005,-47.44729000
1.32999305,-43.11624000
1.33194605,-47.31432000
1.33389905,-61.57175000
1.33585205,-67.51060000
1.33780505,-51.65978000
1.33975805,-46.30688000
1.34171105,-49.53022000
1.34366405,-62.91883000
1.34561705,-62.76289000
1.34757005,-43.38463000
1.34952305,-36.80648000
1.35147605,-38.97483000
1.35342905,-51.00470000
1.35538205,-84.14170000
1.35733505,-62.52803000
1.35928805,-54.47852000
1.36124105,-55.41792000
1.36319405,-64.97121000
1.36514705,-71.43618000
1.36710005,-48.72932000
1.36905305,-39.89868000
1.37100605,-39.99610000
1.37295905,-49.07077000
1.37491205,-72.17748000
1.37686505,-54.79327000
1.37881805,-44.34280000
1.38077105,-43.41520000
1.38272405,-51.43005000
1.38467705,-73.94707000
1.38663005,-84.85120000
1.38858305,-65.25070000
1.39053605,-62.56871000
1.39248905,-68.17670000
1.39444205,-79.99115000
1.39639505,-59.69894000
1.39834805,-46.27514000
1.40030105,-43.25775000
1.40225405,-48.92628000
1.40420705,-65.94923000
1.40616005,-56.92844000
1.40811305,-42.52785000
1.41006605,-38.50679000
1.41201905,-43.02070000
1.41397205,-58.07423000
1.41592505,-76.22947000
1.41787805,-62.22932000
1.41983105,-57.44560000
1.42178405,-60.78090000
1.42373705,-73.13969000
1.42569005,-60.90626000
1.42764305,-43.54333000
1.42959605,-37.45040000
1.43154905,-39.96589000
1.43350205,-52.46706000
1.43545505,-70.68318000
1.43740805,-52.90560000
1.43936105,-45.74946000
1.44131405,-47.23695000
1.44326705,-58.06646000
1.44522005,-73.52320000
1.44717305,-54.57607000
1.44912605,-46.42983000
1.45107905,-46.99113000
1.45303205,-57.09582000
1.45498505,-84.33231000
1.45693805,-53.21712000
1.45889105,-43.24005000
1.46084405,-42.61776000
1.46279705,-50.89603000
1.46475005,-72.56169000
1.46670305,-56.15553000
1.46865605,-45.13923000
1.47060905,-43.51446000
1.47256205,-50.61070000
1.47451505,-70.70080000
1.47646805,-63.15198000
1.47842105,-49.78045000
1.48037405,-46.96824000
1.48232705,-52.85386000
1.48428005,-69.64733000
1.48623305,-55.00719000
1.48818605,-40.96392000
1.49013905,-37.27425000
1.49209205,-42.16801000
1.49404505,-58.31992000
1.49599805,-71.88918000
1.49795105,-56.44657000
1.49990405,-51.87868000
1.50185705,-55.73034000
1.50381005,-69.05027000
1.50576305,-64.40856000
1.50771605,-46.19471000
1.50966905,-40.24172000
1.51162205,-43.00530000
1.51357505,-55.83384000
1.51552805,-71.11782000
1.51748105,-49.75068000
1.51943405,-42.66851000
1.52138705,-44.34841000
1.52334005,-55.40011000
1.52529305,-76.06619000
1.52724605,-65.33509000
1.52919905,-58.51693000
1.53115205,-60.16019000
1.53310505,-73.23622000
1.53505805,-80.32549000
1.53701105,-53.76710000
1.53896405,-44.33823000
1.54091705,-44.07320000
1.54287005,-52.92214000
1.54482305,-77.26772000
1.54677605,-51.40379000
1.54872905,-40.72596000
1.55068205,-39.45587000
1.55263505,-46.98525000
1.55458805,-67.85571000
1.55654105,-75.00632000
1.55849405,-63.22385000
1.56044705,-61.22248000
1.56240005,-68.30277000
1.56435306,-78.79610000
1.56630606,-54.98906000
1.56825906,-41.54247000
1.57021206,-38.17390000
1.57216506,-43.44406000
1.57411806,-60.54102000
1.57607106,-64.06474000
1.57802406,-48.96297000
1.57997706,-44.57366000
1.58193006,-48.74119000
1.58388306,-63.64880000
1.58583606,-70.61564000
1.58778906,-53.01395000
1.58974206,-47.51164000
1.59169506,-50.66773000
1.59364806,-64.55367000
1.59560106,-67.46184000
1.59755406,-48.52505000
1.59950706,-41.95910000
1.60146006,-44.07267000
1.60341306,-55.66969000
1.60536606,-70.32225000
1.60731906,-51.30611000
1.60927206,-43.63476000
1.61122506,-44.68988000
1.61317806,-55.00636000
1.61513106,-84.07844000
1.61708406,-57.46200000
1.61903706,-48.28431000
1.62099006,-48.26083000
1.62294306,-57.27582000
1.62489606,-78.45876000
1.62684906,-49.87707000
1.62880206,-39.51176000
1.63075506,-38.50497000
1.63270806,-46.34986000
1.63466106,-67.35369000
1.63661406,-62.48493000
1.63856706,-52.16037000
1.64052006,-50.33334000
1.64247306,-56.58311000
1.64442606,-72.63899000
1.64637906,-57.33759000
1.64833206,-44.35794000
1.65028506,-41.32230000
1.65223806,-46.93953000
1.65419106,-64.34371000
1.65614406,-60.97029000
1.65809706,-45.93640000
1.66005006,-41.86016000
1.66200306,-46.39774000
1.66395606,-62.21709000
1.66590906,-74.88074000
1.66786206,-60.54614000
1.66981506,-55.43678000
1.67176806,-59.51141000
1.67372106,-79.98354000
1.67567406,-67.02505000
1.67762706,-49.70493000
1.67958006,-43.41824000
1.68153306,-45.73653000
1.68348606,-57.57370000
1.68543906,-66.30389000
1.68739206,-47.19370000
1.68934506,-39.88219000
1.69129806,-41.31286000
1.69325106,-52.30770000
1.69520406,-84.31480000
1.69715706,-74.00879000
1.69911006,-65.58501000
1.70106306,-65.70756000
1.70301606,-75.99312000
1.70496906,-74.48808000
1.70692206,-49.87604000
1.70887506,-40.24668000
1.71082806,-39.64701000
1.71278106,-48.00575000
1.71473406,-72.49570000
1.71668706,-57.37589000
1.71864006,-46.03115000
1.72059306,-44.26701000
1.72254606,-51.16107000
1.72449906,-69.83067000
1.72645206,-65.27757000
1.72840506,-52.37542000
1.73035806,-49.61794000
1.73231106,-55.48934000
1.73426406,-72.87266000
1.73621706,-59.52743000
1.73817006,-45.21703000
1.74012306,-41.44662000
1.74207606,-46.33732000
1.74402906,-62.78511000
1.74598206,-63.41011000
1.74793506,-47.93945000
1.74988806,-43.14347000
1.75184106,-46.90437000
1.75379406,-61.10360000
1.75574706,-74.23857000
1.75770006,-54.07864000
1.75965306,-47.99950000
1.76160606,-50.66341000
1.76355906,-62.80840000
1.76551206,-66.68224000
1.76746506,-46.04684000
1.76941806,-38.97510000
1.77137106,-40.68701000
1.77332406,-51.86088000
1.77527706,-76.27621000
1.77723006,-58.49534000
1.77918306,-50.09340000
1.78113606,-50.77712000
1.78308906,-60.73009000
1.78504206,-77.61418000
1.78699506,-52.99679000
1.78894806,-43.57141000
1.79090106,-43.21574000
1.79285406,-51.82581000
1.79480706,-73.50116000
1.79676006,-54.03580000
1.79871306,-43.31322000
1.80066606,-41.92560000
1.80261906,-49.28999000
1.80457206,-70.23488000
1.80652506,-68.46124000
1.80847806,-55.59416000
1.81043106,-53.14313000
1.81238406,-59.63588000
1.81433706,-80.98824000
1.81629006,-60.44873000
1.81824306,-46.52030000
1.82019606,-43.09001000
1.82214906,-48.28791000
1.82410206,-64.58812000
1.82605506,-59.66875000
1.82800806,-44.36125000
1.82996106,-39.81968000
1.83191406,-43.92074000
1.83386706,-58.68162000
1.83582006,-84.90793000
1.83777306,-75.78902000
1.83972606,-73.23727000
1.84167906,-77.20186000
1.84363206,-78.87912000
1.84558506,-65.13347000
1.84753806,-46.63160000
1.84949107,-39.93798000
1.85144407,-41.93398000
1.85339707,-53.47166000
1.85535007,-73.19494000
1.85730307,-51.86329000
1.85925607,-43.93024000
1.86120907,-44.93716000
1.86316207,-55.39072000
1.86511507,-85.79980000
1.86706807,-62.40060000
1.86902107,-52.99051000
1.87097407,-52.85843000
1.87292707,-62.15673000
1.87488007,-78.16635000
1.87683307,-53.17635000
1.87878607,-42.93486000
1.88073907,-41.89670000
1.88269207,-49.78295000
1.88464507,-72.77658000
1.88659807,-57.18883000
1.88855107,-45.42861000
1.89050407,-43.34568000
1.89245707,-49.99123000
1.89441007,-69.38869000
1.89636307,-65.75050000
1.89831607,-51.66312000
1.90026907,-48.36989000
1.90222207,-53.85300000
1.90417507,-71.94998000
1.90612807,-57.96303000
1.90808107,-43.28933000
1.91003407,-39.13625000
1.91198707,-43.59127000
1.91394007,-58.79996000
1.91589307,-69.59243000
1.91784607,-53.14621000
1.91979907,-47.81450000
1.92175207,-51.00641000
1.92370507,-63.98268000
1.92565807,-69.04467000
1.92761107,-50.06581000
1.92956407,-43.68378000
1.93151707,-46.01042000
1.93347007,-58.09105000
1.93542307,-70.33387000
1.93737607,-49.20758000
1.93932907,-41.60502000
1.94128207,-42.84965000
1.94323507,-53.40999000
1.94518807,-77.00075000
1.94714107,-61.55029000
1.94909407,-52.62732000
1.95104707,-52.84565000
1.95300007,-62.12460000
1.95495307,-75.78309000
1.95690607,-54.25246000
1.95885907,-44.55836000
1.96081207,-43.88014000
1.96276507,-51.99564000
1.96471807,-71.36636000
1.96667107,-53.23833000
1.96862407,-42.22522000
1.97057707,-40.50258000
1.97253007,-47.43608000
1.97448307,-66.70195000
1.97643607,-79.67937000
1.97838907,-74.54568000
1.98034207,-73.43711000
1.98229507,-78.02277000
1.98424807,-82.73136000
1.98620107,-58.46693000
1.98815407,-44.36340000
1.99010707,-40.54346000
1.99206007,-45.30243000
1.99401307,-60.91025000
1.99596607,-64.16017000
1.99791907,-47.75667000
1.99987207,-42.83529000
2.00182507,-46.56448000
2.00377807,-60.97653000
2.00573107,-75.67694000
2.00768407,-60.15501000
2.00963707,-54.54865000
2.01159007,-57.27227000
2.01354307,-70.24289000
2.01549607,-67.81644000
2.01744907,-48.86858000
2.01940207,-41.80603000
2.02135507,-43.36752000
2.02330807,-54.23861000
2.02526107,-76.26125000
2.02721407,-53.01403000
2.02916707,-44.55990000
2.03112007,-45.09141000
2.03307307,-54.68369000
2.03502607,-76.09571000
2.03697907,-60.02753000
2.03893207,-51.01077000
2.04088507,-50.72802000
2.04283807,-59.69576000
2.04479107,-88.48669000
2.04674407,-53.63328000
2.04869707,-42.54760000
2.05065007,-41.11470000
2.05260307,-48.43769000
2.05455607,-67.79917000
2.05650907,-62.82241000
2.05846207,-50.89106000
2.06041507,-48.47158000
2.06236807,-54.56088000
2.06432107,-71.59266000
2.06627407,-64.40299000
2.06822707,-50.01279000
2.07018007,-46.53121000
2.07213307,-51.75552000
2.07408607,-68.90632000
2.07603907,-63.34814000
2.07799207,-47.44070000
2.07994507,-42.89380000
2.08189807,-46.96503000
2.08385107,-61.63434000
2.08580407,-78.81049000
2.08775707,-58.64775000
2.08971007,-53.06564000
2.09166307,-56.15392000
