Frequency,Channel A
(kHz),(dBV)

6.93359375,-93.86537000
6.94580078,-93.79759000
6.95800781,-94.46432000
6.97021484,-93.66748000
6.98242188,-93.22106000
6.99462891,-95.89591000
7.00683594,-104.67430000
7.01904297,-102.97710000
7.03125000,-96.88480000
7.04345703,-95.38525000
7.05566406,-96.08898000
7.06787109,-98.35867000
7.08007813,-103.96110000
7.09228516,-108.27330000
7.10449219,-98.94932000
7.11669922,-92.93854000
7.12890625,-89.29240000
7.14111328,-87.85954000
7.15332031,-88.72565000
7.16552734,-92.26350000
7.17773438,-97.41355000
7.18994141,-100.42420000
7.20214844,-106.98190000
7.21435547,-127.69770000
7.22656250,-111.62890000
7.23876953,-102.42170000
7.25097656,-98.10311000
7.26318359,-95.31762000
7.27539063,-92.34982000
7.28759766,-90.52665000
7.29980469,-91.14571000
7.31201172,-94.58789000
7.32421875,-100.33910000
7.33642578,-110.16290000
7.34863281,-111.29350000
7.36083984,-103.22390000
7.37304688,-100.09970000
7.38525391,-99.40502000
7.39746094,-98.65381000
7.40966797,-94.38063000
7.42187500,-91.43961000
7.43408203,-90.66605000
7.44628906,-90.33077000
7.45849609,-89.47883000
7.47070313,-89.59131000
7.48291016,-90.96893000
7.49511719,-92.43697000
7.50732422,-93.16394000
7.51953125,-93.32082000
7.53173828,-93.96094000
7.54394531,-96.14256000
7.55615234,-100.70210000
7.56835938,-102.00980000
7.58056641,-97.77981000
7.59277344,-96.27598000
7.60498047,-97.66868000
7.61718750,-103.40290000
7.62939453,-113.03500000
7.64160156,-102.33280000
7.65380859,-102.95850000
7.66601563,-108.48600000
7.67822266,-98.58077000
7.69042969,-94.42299000
7.70263672,-93.12057000
7.71484375,-92.68162000
7.72705078,-91.70419000
7.73925781,-90.79465000
7.75146484,-91.98369000
7.76367188,-97.58038000
7.77587891,-100.54640000
7.78808594,-97.34233000
7.80029297,-103.40310000
7.81250000,-99.60904000
7.82470703,-93.64076000
7.83691406,-93.27020000
7.84912109,-96.73099000
7.86132813,-104.37370000
7.87353516,-106.12410000
7.88574219,-99.57101000
7.89794922,-97.30740000
7.91015625,-98.16448000
7.92236328,-101.10680000
7.93457031,-108.21490000
7.94677734,-107.28780000
7.95898438,-99.26437000
7.97119141,-97.50426000
7.98339844,-99.81265000
7.99560547,-103.64090000
8.00781250,-99.53258000
8.02001953,-95.63550000
8.03222656,-92.95700000
8.04443359,-91.69913000
8.05664063,-92.65375000
8.06884766,-96.31731000
8.08105469,-102.21300000
8.09326172,-100.22840000
8.10546875,-93.54915000
8.11767578,-88.92207000
8.12988281,-86.50983000
8.14208984,-86.04626000
8.15429688,-87.03961000
8.16650391,-88.64920000
8.17871094,-89.75670000
8.19091797,-89.82259000
8.20312500,-89.23766000
8.21533203,-89.83810000
8.22753906,-94.87219000
8.23974609,-106.98410000
8.25195313,-94.84582000
8.26416016,-95.28857000
8.27636719,-99.85944000
8.28857422,-96.59061000
8.30078125,-94.30861000
8.31298828,-94.35993000
8.32519531,-95.93829000
8.33740234,-98.51462000
8.34960938,-100.17530000
8.36181641,-98.31191000
8.37402344,-94.00527000
8.38623047,-90.51038000
8.39843750,-88.88645000
8.41064453,-89.13664000
8.42285156,-91.25740000
8.43505859,-95.24179000
8.44726563,-97.18005000
8.45947266,-94.36581000
8.47167969,-93.09300000
8.48388672,-93.70053000
8.49609375,-94.43893000
8.50830078,-94.19712000
8.52050781,-93.45692000
8.53271484,-92.95500000
8.54492188,-93.90720000
8.55712891,-97.09827000
8.56933594,-103.07420000
8.58154297,-108.35890000
8.59375000,-107.84530000
8.60595703,-98.61162000
8.61816406,-92.95951000
8.63037109,-90.39304000
8.64257813,-90.27953000
8.65478516,-92.08366000
8.66699219,-95.26445000
8.67919922,-100.96970000
8.69140625,-102.78710000
8.70361328,-95.40598000
8.71582031,-93.63213000
8.72802734,-94.83511000
8.74023438,-94.40729000
8.75244141,-91.79566000
8.76464844,-91.07509000
8.77685547,-93.56212000
8.78906250,-93.69197000
8.80126953,-89.89258000
8.81347656,-88.99763000
8.82568359,-90.55766000
8.83789063,-94.14642000
8.85009766,-102.99030000
8.86230469,-100.06990000
8.87451172,-92.03248000
8.88671875,-90.32272000
8.89892578,-93.24192000
8.91113281,-98.23536000
8.92333984,-93.92873000
8.93554688,-90.98771000
8.94775391,-89.85751000
8.95996094,-90.88196000
8.97216797,-93.38158000
8.98437500,-91.99953000
8.99658203,-91.53452000
9.00878906,-96.31896000
9.02099609,-98.81370000
9.03320313,-95.75325000
9.04541016,-96.09973000
9.05761719,-95.90514000
9.06982422,-96.57979000
9.08203125,-94.84035000
9.09423828,-92.78596000
9.10644531,-93.33250000
9.11865234,-97.26109000
9.13085938,-103.85760000
9.14306641,-102.27550000
9.15527344,-103.38090000
9.16748047,-96.90144000
9.17968750,-90.52251000
9.19189453,-88.35950000
9.20410156,-89.97758000
9.21630859,-95.82569000
9.22851563,-97.80109000
9.24072266,-92.04883000
9.25292969,-91.38748000
9.26513672,-94.85322000
9.27734375,-94.97414000
9.28955078,-93.52966000
9.30175781,-94.96850000
9.31396484,-99.49770000
9.32617188,-107.28990000
9.33837891,-107.55230000
9.35058594,-105.57510000
9.36279297,-109.68410000
9.37500000,-108.99970000
9.38720703,-101.79340000
9.39941406,-102.51100000
9.41162109,-111.97420000
9.42382813,-99.31519000
9.43603516,-93.75233000
9.44824219,-92.80341000
9.46044922,-92.31621000
9.47265625,-94.74895000
9.48486328,-106.79350000
9.49707031,-107.17410000
9.50927734,-108.75000000
9.52148438,-101.68740000
9.53369141,-100.74230000
9.54589844,-107.71220000
9.55810547,-110.15320000
9.57031250,-97.35014000
9.58251953,-95.87173000
9.59472656,-98.34851000
9.60693359,-104.02100000
9.61914063,-95.50356000
9.63134766,-94.04536000
9.64355469,-91.17616000
9.65576172,-90.42020000
9.66796875,-97.67437000
9.68017578,-95.27759000
9.69238281,-92.36029000
9.70458984,-101.97190000
9.71679688,-99.03462000
9.72900391,-91.05363000
9.74121094,-94.37714000
9.75341797,-88.85529000
9.76562500,-90.79048000
9.77783203,-90.99251000
9.79003906,-92.85806000
9.80224609,-87.49544000
9.81445313,-83.01897000
9.82666016,-88.00632000
9.83886719,-96.81632000
9.85107422,-78.80355000
9.86328125,-84.75302000
9.87548828,-80.03075000
9.88769531,-72.62027000
9.89990234,-90.18068000
9.91210938,-69.11918000
9.92431641,-70.36210000
9.93652344,-78.61647000
9.94873047,-49.01937000
9.96093750,-28.33902000
9.97314453,-17.39352000
9.98535156,-11.40360000
9.99755859,-9.08513900
10.00976563,-10.06628000
10.02197266,-14.49759000
10.03417969,-23.19581000
10.04638672,-38.80539000
10.05859375,-81.82516000
10.07080078,-66.93679000
10.08300781,-74.82159000
10.09521484,-73.41666000
10.10742188,-72.21173000
10.11962891,-91.74202000
10.13183594,-77.97337000
10.14404297,-80.58205000
10.15625000,-82.47412000
10.16845703,-83.41745000
10.18066406,-92.03922000
10.19287109,-85.31248000
10.20507813,-96.04798000
10.21728516,-96.79260000
10.22949219,-84.31221000
10.24169922,-91.78098000
10.25390625,-94.99879000
10.26611328,-92.86174000
10.27832031,-96.82262000
10.29052734,-103.53550000
10.30273438,-93.85699000
10.31494141,-94.40525000
10.32714844,-103.61130000
10.33935547,-104.67640000
10.35156250,-96.54349000
10.36376953,-101.59290000
10.37597656,-98.00191000
10.38818359,-95.70186000
10.40039063,-92.94485000
10.41259766,-91.23588000
10.42480469,-91.26283000
10.43701172,-92.38496000
10.44921875,-91.13106000
10.46142578,-90.39532000
10.47363281,-89.45812000
10.48583984,-88.06781000
10.49804688,-88.61751000
10.51025391,-89.69917000
10.52246094,-89.08661000
10.53466797,-88.59150000
10.54687500,-89.68748000
10.55908203,-90.50887000
10.57128906,-90.24480000
10.58349609,-89.82384000
10.59570313,-92.25923000
10.60791016,-98.36079000
10.62011719,-105.82100000
10.63232422,-95.53634000
10.64453125,-90.55537000
10.65673828,-88.15088000
10.66894531,-87.68767000
10.68115234,-89.44673000
10.69335938,-92.66241000
10.70556641,-98.23673000
10.71777344,-110.47480000
10.72998047,-95.13326000
10.74218750,-91.88153000
10.75439453,-91.76612000
10.76660156,-93.30460000
10.77880859,-94.78745000
10.79101563,-94.14232000
10.80322266,-92.08702000
10.81542969,-91.93963000
10.82763672,-95.02492000
10.83984375,-97.24590000
10.85205078,-94.49721000
10.86425781,-93.60267000
10.87646484,-94.24847000
10.88867188,-95.08331000
10.90087891,-95.81986000
10.91308594,-95.78679000
10.92529297,-96.88568000
10.93750000,-104.16130000
10.94970703,-100.97700000
10.96191406,-97.01781000
10.97412109,-96.68407000
10.98632813,-93.13806000
10.99853516,-90.24390000
11.01074219,-89.64021000
11.02294922,-90.76905000
11.03515625,-93.65123000
11.04736328,-93.87172000
11.05957031,-91.57616000
11.07177734,-91.78177000
11.08398438,-94.08570000
11.09619141,-98.05899000
11.10839844,-102.71760000
11.12060547,-105.49600000
11.13281250,-106.71280000
11.14501953,-106.79900000
11.15722656,-102.06290000
11.16943359,-95.13321000
11.18164063,-91.06896000
11.19384766,-90.04103000
11.20605469,-90.79673000
11.21826172,-90.81218000
11.23046875,-89.38675000
11.24267578,-88.75228000
11.25488281,-90.45378000
11.26708984,-94.62468000
11.27929688,-96.94556000
11.29150391,-94.66762000
11.30371094,-93.15623000
11.31591797,-93.34202000
11.32812500,-95.25781000
11.34033203,-96.01299000
11.35253906,-94.60065000
11.36474609,-95.63000000
11.37695313,-101.97370000
11.38916016,-106.34000000
11.40136719,-96.23451000
11.41357422,-91.87897000
11.42578125,-89.88608000
11.43798828,-90.03435000
11.45019531,-92.46510000
11.46240234,-97.93022000
11.47460938,-108.62660000
11.48681641,-100.62730000
11.49902344,-95.09239000
11.51123047,-92.31390000
11.52343750,-91.28577000
11.53564453,-91.82113000
11.54785156,-93.89615000
11.56005859,-97.01118000
11.57226563,-99.94828000
11.58447266,-103.14230000
11.59667969,-107.96690000
11.60888672,-103.79130000
11.62109375,-98.05112000
11.63330078,-95.57292000
11.64550781,-94.68911000
11.65771484,-93.03684000
11.66992188,-90.66313000
11.68212891,-89.68338000
11.69433594,-90.08881000
11.70654297,-90.75739000
11.71875000,-91.37665000
11.73095703,-92.37901000
11.74316406,-94.79411000
11.75537109,-100.12350000
11.76757813,-105.78360000
11.77978516,-101.29190000
11.79199219,-95.30997000
11.80419922,-91.94545000
11.81640625,-90.61530000
11.82861328,-90.25863000
11.84082031,-90.34538000
11.85302734,-91.55812000
11.86523438,-95.56709000
11.87744141,-108.44250000
11.88964844,-102.00820000
11.90185547,-96.88557000
11.91406250,-95.89624000
11.92626953,-96.14009000
11.93847656,-95.85986000
11.95068359,-94.46046000
11.96289063,-92.76275000
11.97509766,-92.14377000
11.98730469,-92.93342000
11.99951172,-94.28222000
12.01171875,-95.15562000
12.02392578,-96.24676000
12.03613281,-99.46495000
12.04833984,-104.36700000
12.06054688,-105.97370000
12.07275391,-107.07010000
12.08496094,-104.20190000
12.09716797,-98.99632000
12.10937500,-98.82142000
12.12158203,-106.40880000
12.13378906,-100.56630000
12.14599609,-98.10321000
12.15820313,-100.25490000
12.17041016,-99.64326000
12.18261719,-100.73060000
12.19482422,-100.49740000
12.20703125,-96.68056000
12.21923828,-95.39959000
12.23144531,-93.56827000
12.24365234,-91.42595000
12.25585938,-90.65570000
12.26806641,-91.24917000
12.28027344,-92.53226000
12.29248047,-93.61935000
12.30468750,-94.90106000
12.31689453,-98.09373000
12.32910156,-105.07760000
12.34130859,-109.95290000
12.35351563,-106.08850000
12.36572266,-100.64670000
12.37792969,-95.91254000
12.39013672,-95.45505000
12.40234375,-99.78915000
12.41455078,-102.68030000
12.42675781,-100.37090000
12.43896484,-101.77950000
12.45117188,-103.33150000
12.46337891,-105.41450000
12.47558594,-108.17250000
12.48779297,-105.22490000
12.50000000,-99.70743000
12.51220703,-97.28500000
12.52441406,-99.91795000
12.53662109,-124.48520000
12.54882813,-100.46770000
12.56103516,-95.43213000
12.57324219,-92.75852000
12.58544922,-90.79466000
12.59765625,-89.58456000
12.60986328,-89.17781000
12.62207031,-89.69348000
12.63427734,-91.72041000
12.64648438,-95.87127000
12.65869141,-98.74059000
12.67089844,-99.39197000
12.68310547,-118.02370000
12.69531250,-95.65327000
12.70751953,-90.20153000
12.71972656,-89.97818000
12.73193359,-94.79103000
12.74414063,-113.02730000
12.75634766,-94.02020000
12.76855469,-90.18441000
12.78076172,-90.40741000
12.79296875,-94.82220000
12.80517578,-107.41890000
12.81738281,-99.23576000
12.82958984,-97.54836000
12.84179688,-100.16380000
12.85400391,-98.06110000
12.86621094,-94.11623000
12.87841797,-92.67590000
12.89062500,-93.66502000
12.90283203,-97.49825000
12.91503906,-108.16710000
12.92724609,-104.40260000
12.93945313,-98.16773000
12.95166016,-97.88048000
12.96386719,-99.44955000
12.97607422,-95.13828000
12.98828125,-91.44260000
13.00048828,-90.74127000
13.01269531,-91.78305000
13.02490234,-92.18903000
13.03710938,-92.29649000
13.04931641,-92.39108000
13.06152344,-92.18430000
