Time,Channel A,Frequency,Triangular,Rectangular,Channel A
(ms),(V),(kHz),(dBV),(dBV),(dBV)
,,,,,
3.16966244,-0.4412061,981.5881583,-106.34,-99.13467,-96.61475
3.17016644,0.2464065,981.648709,-107.0531,-104.5337,-94.59922
3.17067044,0.4374218,981.7092598,-97.89206,-95.59487,-93.27125
3.17117444,-0.2562639,981.7698105,-95.19675,-98.29012,-92.41471
3.17167844,-0.4293649,981.8303613,-95.27777,-95.23068,-91.89475
3.17218244,0.268807,981.890912,-97.10099,-100.9247,-91.83061
3.17268644,0.4227424,981.9514628,-99.41405,-97.96418,-92.21958
3.17319044,-0.277047,982.0120135,-100.0947,-114.711,-92.93522
3.17369444,-0.4135563,982.0725643,-100.7402,-101.7225,-94.17537
3.17419844,0.2898343,982.133115,-104.322,-97.46701,-96.27824
3.17470244,0.4066896,982.1936658,-98.84724,-99.28461,-98.021
3.17520644,-0.2995697,982.2542165,-95.92801,-94.71313,-97.18137
3.17571044,-0.4001282,982.3147673,-96.44112,-108.1577,-95.54028
3.17621444,0.3112278,982.375318,-97.86082,-96.92696,-94.89172
3.17671844,0.3946043,982.4358687,-102.6745,-98.90054,-95.80288
3.17722244,-0.3193457,982.4964195,-110.1963,-99.53175,-98.32007
3.17772644,-0.3843196,982.5569702,-122.0065,-110.1994,-101.0784
3.17823044,0.3316447,982.617521,-111.238,-100.3191,-98.22424
3.17873444,0.3789483,982.6780717,-112.143,-102.2697,-93.30852
3.17923844,-0.3397626,982.7386225,-100.8097,-104.4729,-90.06985
3.17974244,-0.3679006,982.7991732,-93.73595,-92.7751,-88.50007
3.18024644,0.350322,982.859724,-90.66133,-92.41956,-88.12074
3.18075044,0.3590198,982.9202747,-89.80362,-88.65826,-88.47713
3.18125444,-0.3581958,982.9808255,-92.56791,-96.5915,-89.53656
3.18175844,-0.3502304,983.0413762,-101.6607,-95.98614,-91.79276
3.18226244,0.364391,983.101927,-106.2304,-114.5461,-96.62711
3.18276644,0.3422346,983.1624777,-105.0795,-99.55356,-105.7307
3.18327044,-0.3761101,983.2230285,-102.8914,-101.8761,-97.55402
3.18377444,-0.3326823,983.2835792,-99.88671,-126.5396,-93.39792
3.18427844,0.3845332,983.3441299,-98.05877,-96.95408,-91.82002
3.18478244,0.3228248,983.4046807,-98.52911,-97.39785,-91.616
3.18528644,-0.3900571,983.4652314,-97.5244,-99.3866,-92.68998
3.18579044,-0.3122654,983.5257822,-96.73814,-105.9094,-95.4826
3.18629444,0.3993347,983.5863329,-101.3575,-96.14441,-101.5665
3.18679844,0.2997833,983.6468837,-106.6733,-134.2738,-115.1992
3.18730244,-0.4103214,983.7074344,-99.478,-94.65478,-101.4962
3.18780644,-0.2918485,983.7679852,-96.33056,-102.2331,-94.63196
3.18831044,0.4127934,983.8285359,-94.12041,-96.41962,-88.15964
3.18881444,0.2826014,983.8890867,-97.55328,-93.44746,-82.68637
3.18931844,-0.4230171,983.9496374,-100.7753,-96.02364,-79.14224
3.18982244,-0.2718284,984.0101882,-87.89088,-96.35064,-77.47105
3.19032644,0.4300973,984.0707389,-80.04256,-82.65965,-77.09068
3.19083044,0.2599567,984.1312897,-77.88327,-78.4547,-77.20814
3.19133444,-0.4359569,984.1918404,-80.68528,-84.60371,-77.43499
3.19183844,-0.2500381,984.2523912,-88.98619,-96.47025,-78.21535
3.19234244,0.441908,984.3129419,-99.14301,-100.2416,-80.30873
3.19284644,0.2389294,984.3734926,-100.7551,-96.4174,-84.16137
3.19335044,-0.4495376,984.4340434,-105.244,-96.89415,-89.59492
3.19385444,-0.2266304,984.4945941,-109.9069,-96.21539,-96.16928
3.19435844,0.4507584,984.5551449,-101.5227,-100.4212,-102.4025
3.19486244,0.2162847,984.6156956,-99.03195,-91.85284,-98.00147
3.19536644,-0.4569842,984.6762464,-99.20335,-105.4181,-94.28712
3.19587044,-0.2030091,984.7367971,-93.83684,-90.05968,-92.00375
3.19637444,0.4659261,984.7973479,-93.53728,-102.9474,-90.15381
3.19687844,0.1941282,984.8578986,-95.8976,-105.2098,-88.70518
3.19738244,-0.4690695,984.9184494,-96.44646,-94.79263,-87.94806
3.19788644,-0.1812189,984.9790001,-96.02872,-98.52014,-87.96406
3.19839044,0.4719077,985.0395509,-96.67556,-107.0364,-88.74085
3.19889444,0.1694998,985.1001016,-95.72609,-97.24928,-90.35061
3.19939844,-0.4777673,985.1606524,-95.12971,-95.39394,-92.59802
3.19990244,-0.1563158,985.2212031,-98.56712,-107.3604,-94.44462
3.20040644,0.482223,985.2817539,-101.3154,-104.9584,-95.01213
3.20091044,0.145085,985.3423046,-95.9425,-97.61558,-95.1738
3.20141444,-0.4839931,985.4028553,-96.25726,-96.25885,-95.65484
3.20191844,-0.1316874,985.4634061,-99.44176,-103.6913,-95.806
3.20242244,0.4868312,985.5239568,-99.64417,-94.23724,-96.05289
3.20292644,0.1181982,985.5845076,-106.9247,-103.5051,-97.72276
3.20343044,-0.4903409,985.6450583,-102.7981,-98.04473,-99.86041
3.20393444,-0.1085238,985.7056091,-97.92339,-98.68829,-98.54745
3.20443844,0.4952849,985.7661598,-101.492,-108.6758,-94.65598
3.20494244,0.09631641,985.8267106,-106.7312,-99.4115,-91.80057
3.20544644,-0.4951933,985.8872613,-100.0042,-108.3676,-90.60411
3.20595044,-0.08178961,985.9478121,-94.23392,-94.43893,-90.33934
3.20645444,0.4980316,986.0083628,-93.46535,-95.81374,-90.13675
3.20695844,0.07177953,986.0689136,-95.63245,-105.4967,-89.77367
3.20746244,-0.4993133,986.1294643,-94.85095,-102.2531,-89.45879
3.20796644,-0.05749687,986.1900151,-94.82124,-93.07202,-89.50516
3.20847044,0.502884,986.2505658,-99.19646,-101.1018,-90.18506
3.20897444,0.04626606,986.3111165,-98.03023,-96.93116,-91.68184
3.20947844,-0.5027924,986.3716673,-95.76788,-94.51226,-94.20448
3.20998244,-0.03299051,986.432218,-99.20203,-96.91185,-97.73372
3.21048644,0.5022736,986.4927688,-105.6633,-102.1276,-100.9805
3.21099044,0.0192877,986.5533195,-100.5882,-104.7667,-100.4214
3.21149444,-0.5039216,986.6138703,-98.18225,-100.3753,-97.579
3.21199844,-0.00711081,986.674421,-98.22532,-98.35269,-95.39816
3.21250244,0.5031282,986.7349718,-100.6802,-103.7285,-94.25591
3.21300644,-0.00537126,986.7955225,-107.6673,-97.32382,-94.22183
3.21351044,-0.505417,986.8560733,-105.801,-112.1415,-95.04734
3.21401444,0.01678518,986.916624,-101.4662,-94.14986,-95.91866
3.21451844,0.5031282,986.9771748,-102.4684,-101.9651,-95.74707
3.21502244,-0.02850429,987.0377255,-104.2869,-97.08357,-94.55811
3.21552644,-0.5021821,987.0982763,-104.194,-99.73665,-93.34457
3.21603044,0.04318369,987.158827,-100.5476,-100.6027,-92.75981
3.21653444,0.5005341,987.2193778,-98.35206,-96.85953,-93.12074
3.21703844,-0.05240028,987.2799285,-97.22367,-103.3511,-94.58602
3.21754244,-0.5012971,987.3404792,-98.13559,-99.17436,-97.33249
3.21804644,0.06656087,987.40103,-104.2869,-98.72949,-101.3906
3.21855044,0.4997711,987.4615807,-106.4322,-108.1667,-101.3566
3.21905444,-0.08154546,987.5221315,-99.27002,-95.02572,-97.09402
3.21955844,-0.4965667,987.5826822,-97.05563,-107.3247,-94.56519
3.22006244,0.0913419,987.643233,-96.33762,-103.3955,-93.63312
3.22056644,0.4935453,987.7037837,-98.09994,-94.53021,-93.84676
3.22107044,-0.1055635,987.7643345,-102.8942,-105.0799,-95.18643
3.22157444,-0.4897305,987.8248852,-101.5127,-96.66595,-97.4717
3.22207844,0.1180761,987.885436,-103.2576,-100.5478,-98.66405
3.22258244,0.4900662,987.9459867,-113.7161,-98.30373,-96.69221
3.22308644,-0.1295816,988.0065375,-113.5499,-97.07073,-94.07066
3.22359044,-0.4853664,988.0670882,-114.8625,-99.83886,-92.39777
3.22409444,0.1431013,988.127639,-96.87028,-94.89242,-91.74999
3.22459844,0.4812464,988.1881897,-91.95045,-94.60072,-91.47072
3.22510244,-0.1538438,988.2487404,-92.82302,-97.69093,-91.18166
3.22560644,-0.4785302,988.3092912,-97.97988,-98.9792,-91.6198
3.22611044,0.1686148,988.3698419,-98.2145,-98.38327,-93.60363
3.22661444,0.4732811,988.4303927,-96.86974,-97.4033,-96.23508
3.22711844,-0.1782281,988.4909434,-99.64339,-104.4419,-96.62682
3.22762244,-0.4691916,988.5514942,-98.71489,-103.2182,-96.48941
3.22812644,0.1910153,988.6120449,-99.48273,-93.87928,-97.52908
3.22863044,0.465804,988.6725957,-108.3435,-113.8653,-98.40663
3.22913444,-0.2027345,988.7331464,-107.0156,-95.99136,-97.93805
3.22963844,-0.45674,988.7936972,-108.6267,-108.8979,-96.75065
3.23014244,0.2124088,988.8542479,-115.6133,-101.0859,-95.68689
3.23064644,0.4542375,988.9147987,-99.4764,-104.1979,-95.69051
3.23115044,-0.2242805,988.9753494,-94.92996,-94.23586,-96.92595
3.23165444,-0.447676,989.0359002,-95.78452,-94.90141,-99.01222
3.23215844,0.2365795,989.0964509,-103.4322,-100.7217,-102.191
3.23266244,0.442793,989.1570017,-106.8434,-103.6806,-103.9741
3.23316644,-0.2487869,989.2175524,-98.22501,-97.13234,-97.70043
3.23367044,-0.4363537,989.2781031,-97.40341,-97.18788,-92.80412
3.23417444,0.2589801,989.3386539,-98.77641,-97.23362,-90.30255
3.23467844,0.4294565,989.3992046,-96.28315,-100.8115,-89.51066
3.23518244,-0.2700888,989.4597554,-92.18591,-92.43837,-89.5666
3.23568644,-0.4243904,989.5203061,-92.10213,-95.409,-89.58329
3.23619044,0.2808619,989.5808569,-96.40591,-97.02077,-89.43368
3.23669444,0.4162725,989.6414076,-105.3162,-98.46555,-89.77138
3.23719844,-0.2896207,989.7019584,-100.4891,-96.83093,-90.81374
3.23770244,-0.4072085,989.7625091,-95.54927,-96.09676,-91.53374
3.23820644,0.2999054,989.8230599,-96.06629,-99.21362,-90.99052
3.23871044,0.4017151,989.8836106,-97.9884,-101.6355,-90.11723
3.23921444,-0.3096408,989.9441614,-98.01161,-97.7333,-89.92202
3.23971844,-0.3920408,990.0047121,-96.57222,-96.92917,-90.32875
3.24022244,0.3206885,990.0652629,-96.85935,-99.17991,-90.53593
3.24072644,0.3846553,990.1258136,-99.87128,-97.10339,-90.12073
3.24123044,-0.3310648,990.1863644,-102.3753,-110.7502,-89.6584
3.24173444,-0.3783379,990.2469151,-100.2964,-103.0167,-89.64211
3.24223844,0.3414716,990.3074658,-94.84444,-97.26304,-89.7898
3.24274244,0.3696097,990.3680166,-92.99689,-93.10891,-89.78336
3.24324644,-0.34785,990.4285673,-93.36333,-100.3518,-89.69746
3.24375044,-0.357799,990.4891181,-93.03733,-93.44077,-89.4186
3.24425444,0.3596606,990.5496688,-93.22036,-95.93201,-88.49445
3.24475844,0.3521836,990.6102196,-94.11999,-113.6029,-87.08908
3.24526244,-0.3653981,990.6707703,-93.55048,-98.10938,-86.06638
3.24576644,-0.3432417,990.7313211,-91.59039,-93.74802,-85.76944
3.24627044,0.3750725,990.7918718,-91.00518,-94.76195,-85.94986
3.24677444,0.3350017,990.8524226,-92.14188,-97.68553,-86.38708
3.24727844,-0.3838313,990.9129733,-94.28796,-96.16614,-87.28209
3.24778244,-0.3223365,990.9735241,-95.83377,-97.16846,-89.01434
3.24828644,0.3908811,991.0340748,-98.3376,-94.29897,-91.92056
3.24879044,0.3129673,991.0946256,-105.4427,-101.7357,-96.19994
3.24929444,-0.3992431,991.1551763,-106.413,-98.58865,-101.2756
3.24979844,-0.3026826,991.215727,-106.4114,-102.0447,-105.0402
3.25030244,0.4070559,991.2762778,-103.1009,-101.7112,-105.0121
3.25080644,0.2952971,991.3368285,-108.4267,-97.7877,-104.1022
3.25131044,-0.4146855,991.3973793,-104.6327,-100.2109,-106.5321
3.25181444,-0.2808924,991.45793,-98.00622,-95.76054,-118.4417
3.25231844,0.4228645,991.5184808,-99.20994,-98.14308,-105.7869
3.25282244,0.271279,991.5790315,-115.4486,-110.4724,-98.69551
3.25332644,-0.4272591,991.6395823,-98.5914,-98.81407,-94.49027
3.25383044,-0.2602313,991.700133,-92.84354,-94.68998,-91.53451
3.25433444,0.435194,991.7606838,-91.90754,-91.76613,-89.66988
3.25483844,0.2516251,991.8212345,-93.84766,-100.5558,-88.96811
3.25534244,-0.4439223,991.8817853,-95.5093,-96.39087,-89.3477
3.25584644,-0.2387158,991.942336,-99.40047,-99.48198,-90.46558
3.25635044,0.4482559,992.0028868,-104.0953,-100.2149,-91.68678
3.25685444,0.227607,,,,
3.25735844,-0.4527726,,,,
3.25786244,-0.2148198,,,,
3.25836644,0.459212,,,,
3.25887044,0.2047182,,,,
3.25937444,-0.4629658,,,,
3.25987844,-0.1918088,,,,
3.26038244,0.4677877,,,,
3.26088644,0.1808222,,,,
3.26139044,-0.470687,,,,
3.26189444,-0.1680349,,,,
3.26239844,0.4767601,,,,
3.26290244,0.1580248,,,,
3.26340644,-0.4801477,,,,
3.26391044,-0.1428877,,,,
3.26441444,0.4839625,,,,
3.26491844,0.1340068,,,,
3.26542244,-0.4875027,,,,
3.26592644,-0.1202429,,,,
3.26643044,0.4918058,,,,
3.26693444,0.1083712,,,,
3.26743844,-0.4942167,,,,
3.26794244,-0.0949736,,,,
3.26844644,0.4959258,,,,
3.26895044,0.08224738,,,,
3.26945444,-0.4976959,,,,
3.26995844,-0.07107761,,,,
3.27046244,0.4985198,,,,
3.27096644,0.05896176,,,,
3.27147044,-0.5014191,,,,
3.27197444,-0.04580828,,,,
3.27247844,0.5012665,,,,
3.27298244,0.03433332,,,,
3.27348644,-0.504532,,,,
3.27399044,-0.01916562,,,,
3.27449444,0.5035249,,,,
3.27499844,0.01007111,,,,
3.27550244,-0.5066683,,,,
3.27600644,0.00509659,,,,
3.27651044,0.5052645,,,,
3.27701444,-0.01705985,,,,
3.27751844,-0.5029145,,,,
3.27802244,0.03170873,,,,
3.27852644,0.5015107,,,,
3.27903044,-0.03994873,,,,
3.27953444,-0.5016633,,,,
3.28003844,0.05612354,,,,
3.28054244,0.5007782,,,,
3.28104644,-0.06735435,,,,
3.28155044,-0.4993133,,,,
3.28205444,0.08038575,,,,
3.28255844,0.4967803,,,,
3.28306244,-0.09360027,,,,
3.28356644,-0.4927213,,,,
3.28407044,0.1071505,,,,
3.28457444,0.4910733,,,,
3.28507844,-0.1157567,,,,
3.28558244,-0.4900967,,,,
3.28608644,0.1312906,,,,
3.28659044,0.4858547,,,,
3.28709444,-0.1402631,,,,
3.28759844,-0.4801477,,,,
3.28810244,0.1544237,,,,
3.28860644,0.4795068,,,,
3.28911044,-0.167272,,,,
3.28961444,-0.4710532,,,,
3.29011844,0.1795709,,,,
3.29062244,0.4712668,,,,
3.29112644,-0.1861934,,,,
3.29163044,-0.4644612,,,,
3.29213444,0.2012085,,,,
3.29263844,0.4594561,,,,
3.29314244,-0.211951,,,,
3.29364644,-0.4560076,,,,
3.29415044,0.2240059,,,,
3.29465444,0.4487442,,,,
3.29515844,-0.2348399,,,,
3.29566244,-0.4415723,,,,
3.29616644,0.2482681,,,,
3.29667044,0.4347056,,,,
3.29717444,-0.2572405,,,,
3.29767844,-0.4316233,,,,
3.29818244,0.2682882,,,,
3.29868644,0.4220099,,,,
3.29919044,-0.2792749,,,,
3.29969444,-0.4143193,,,,
3.30019844,0.2912076,,,,
3.30070244,0.4083071,,,,
3.30120644,-0.2989593,,,,
3.30171044,-0.4002503,,,,
3.30221444,0.3108615,,,,
3.30271844,0.3944823,,,,
3.30322244,-0.3186132,,,,
3.30372644,-0.3841975,,,,
3.30423044,0.3301492,,,,
3.30473444,0.376812,,,,
3.30523844,-0.3383892,,,,
3.30574244,-0.3688772,,,,
3.30624644,0.3491928,,,,
3.30675044,0.3599048,,,,
3.30725444,-0.357799,,,,
3.30775844,-0.3509628,,,,
3.30826244,0.3673513,,,,
3.30876644,0.3427229,,,,
3.30927044,-0.3754692,,,,
3.30977444,-0.3337809,,,,
3.31027844,0.3845332,,,,
3.31078244,0.3236793,,,,
3.31128644,-0.3906674,,,,
3.31179044,-0.3133946,,,,
3.31229444,0.4008301,,,,
3.31279844,0.3055208,,,,
3.31330244,-0.4061098,,,,
3.31380644,-0.2913602,,,,
3.31431044,0.4148991,,,,
3.31481444,0.2824793,,,,
3.31531844,-0.4206671,,,,
3.31582244,-0.270333,,,,
3.31632644,0.4284799,,,,
3.31683044,0.2623371,,,,
3.31733444,-0.4357128,,,,
3.31783844,-0.2511673,,,,
3.31834244,0.4421522,,,,
3.31884644,0.2398144,,,,
3.31935044,-0.4480422,,,,
3.31985444,-0.2256539,,,,
3.32035844,0.4542375,,,,
3.32086244,0.2190313,,,,
3.32136644,-0.4586017,,,,
3.32187044,-0.2060915,,,,
3.32237444,0.4628132,,,,
3.32287844,0.1953795,,,,
3.32338244,-0.467452,,,,
3.32388644,-0.1819514,,,,
3.32439044,0.4738914,,,,
3.32489444,0.1688589,,,,
3.32539844,-0.4767907,,,,
3.32590244,-0.15656,,,,
3.32640644,0.4795068,,,,
3.32691044,0.1442305,,,,
3.32741444,-0.4863735,,,,
3.32791844,-0.1318094,,,,
3.32842244,0.4889371,,,,
3.32892644,0.1204566,,,,
3.32943044,-0.4914701,,,,
3.32993444,-0.1074252,,,,
3.33043844,0.492935,,,,
3.33094244,0.09717093,,,,
3.33144644,-0.4955901,,,,
3.33195044,-0.08328501,,,,
3.33245444,0.4982757,,,,
3.33295844,0.07303079,,,,
3.33346244,-0.4998016,,,,
3.33396644,-0.0553911,,,,
3.33447044,0.5017853,,,,
3.33497444,0.04678487,,,,
3.33547844,-0.5039216,,,,
3.33598244,-0.03137303,,,,
3.33648644,0.5056307,,,,
3.33699044,0.02026429,,,,
3.33749444,-0.5035554,,,,
3.33799844,-0.00933866,,,,
3.33850244,0.5064852,,,,
3.33900644,-0.00622578,,,,
3.33951044,-0.5031587,,,,
3.34001444,0.01727348,,,,
3.34051844,0.503647,,,,
3.34102244,-0.02926725,,,,
3.34152644,-0.5029145,,,,
3.34203044,0.04379406,,,,
3.34253444,0.5012665,,,,
3.34303844,-0.05413984,,,,
3.34354244,-0.5027924,,,,
3.34404644,0.07016205,,,,
3.34455044,0.4985198,,,,
3.34505444,-0.08264412,,,,
3.34555844,-0.4957122,,,,
3.34606244,0.09170812,,,,
3.34656644,0.4946745,,,,
3.34707044,-0.1037934,,,,
3.34757444,-0.4925992,,,,
3.34807844,0.117832,,,,
3.34858244,0.4885708,,,,
3.34908644,-0.1305582,,,,
3.34959044,-0.4851222,,,,
3.35009444,0.1423689,,,,
3.35059844,0.4812464,,,,
3.35110244,-0.1552171,,,,
3.35160644,-0.4782861,,,,
3.35211044,0.1658681,,,,
3.35261444,0.4755089,,,,
3.35311844,-0.1796014,,,,
3.35362244,-0.4675741,,,,
3.35412644,0.1900082,,,,
3.35463044,0.4635762,,,,
3.35513444,-0.2027345,,,,
3.35563844,-0.460097,,,,
3.35614244,0.2153996,,,,
3.35664644,0.4532304,,,,
3.35715044,-0.2239143,,,,
3.35765444,-0.4506668,,,,
3.35815844,0.2376782,,,,
3.35866244,0.4425184,,,,
3.35916644,-0.2455519,,,,
3.35967044,-0.4357128,,,,
3.36017444,0.2589801,,,,
3.36067844,0.4295785,,,,
3.36118244,-0.2673422,,,,
3.36168644,-0.4206671,,,,
3.36219044,0.2815027,,,,
3.36269444,0.4153874,,,,
3.36319844,-0.2887356,,,,
3.36370244,-0.4076052,,,,
3.36420644,0.2989288,,,,
3.36471044,0.4003418,,,,
3.36521444,-0.3082675,,,,
3.36571844,-0.39317,,,,
3.36622244,0.3203223,,,,
3.36672644,0.3845332,,,,
3.36723044,-0.3316752,,,,
3.36773444,-0.3748589,,,,
3.36823844,0.3394879,,,,
3.36874244,0.3696097,,,,
3.36924644,-0.3477279,,,,
3.36975044,-0.3590503,,,,
3.37025444,0.3580432,,,,
3.37075844,0.3516953,,,,
3.37126244,-0.3666494,,,,
3.37176644,-0.3402508,,,,
3.37227044,0.3755913,,,,
3.37277444,0.332255,,,,
3.37327844,-0.3820917,,,,
3.37378244,-0.3232215,,,,
3.37428644,0.3908811,,,,
3.37479044,0.313242,,,,
3.37529444,-0.3975036,,,,
3.37579844,-0.3029267,,,,
3.37630244,0.407178,,,,
3.37680644,0.2916959,,,,
3.37731044,-0.4139531,,,,
3.37781444,-0.2818995,,,,
3.37831844,0.4217353,,,,
3.37882244,0.2734153,,,,
3.37932644,-0.4268929,,,,
3.37983044,-0.2613605,,,,
3.38033444,0.4330882,,,,
3.38083844,0.2502518,,,,
3.38134244,-0.4403211,,,,
3.38184644,-0.239845,,,,
3.38235044,0.4470046,,,,
3.38285444,0.2309641,,,,
3.38335844,-0.4525284,,,,
3.38386244,-0.215186,,,,
3.38436644,0.458327,,,,
3.38487044,0.2054506,,,,
3.38537444,-0.4649495,,,,
3.38587844,-0.1926634,,,,
3.38638244,0.4695273,,,,
3.38688644,0.1784417,,,,
3.38739045,-0.470687,,,,
3.38789445,-0.1680349,,,,
3.38839845,0.4768822,,,,
3.38890245,0.1595203,,,,
3.38940645,-0.4793848,,,,
3.38991045,-0.1458785,,,,
3.39041445,0.4857021,,,,
3.39091845,0.1314127,,,,
3.39142245,-0.4876247,,,,
3.39192645,-0.1224708,,,,
3.39243045,0.490585,,,,
3.39293445,0.1102634,,,,
3.39343845,-0.4925992,,,,
3.39394245,-0.0954619,,,,
3.39444645,0.4964141,,,,
3.39495045,0.08661153,,,,
3.39545445,-0.4976959,,,,
3.39595845,-0.07144383,,,,
3.39646245,0.5001678,,,,
3.39696645,0.05859554,,,,
3.39747045,-0.4993133,,,,
3.39797445,-0.04593036,,,,
3.39847845,0.5015107,,,,
3.39898245,0.03295999,,,,
3.39948645,-0.5031587,,,,
3.39999045,-0.02142399,,,,
3.40049445,0.5034028,,,,
3.40099845,0.00708029,,,,
3.40150245,-0.5044099,,,,
3.40200645,0.00631733,,,,
3.40251045,0.5045015,,,,
3.40301445,-0.01608326,,,,
3.40351845,-0.5014191,,,,
3.40402245,0.0298471,,,,
3.40452645,0.502884,,,,
3.40503045,-0.04257332,,,,
3.40553445,-0.5006866,,,,
3.40603845,0.05560473,,,,
3.40654245,0.5002899,,,,
3.40704645,-0.06946012,,,,
3.40755045,-0.4991913,,,,
3.40805445,0.07974487,,,,
3.40855845,0.4959258,,,,
3.40906245,-0.09274575,,,,
3.40956645,-0.4948271,,,,
3.41007045,0.1033967,,,,
3.41057445,0.4911954,,,,
3.41107845,-0.1158788,,,,
3.41158245,-0.4899747,,,,
3.41208645,0.1322672,,,,
3.41259045,0.4850917,,,,
3.41309445,-0.143376,,,,
3.41359845,-0.4808801,,,,
3.41410245,0.1543016,,,,
3.41460645,0.478988,,,,
3.41511045,-0.1645253,,,,
3.41561445,-0.4737999,,,,
3.41611845,0.176458,,,,
3.41662245,0.4702902,,,,
3.41712645,-0.1924192,,,,
3.41763045,-0.4629658,,,,
3.41813445,0.2020936,,,,
3.41863845,0.4602191,,,,
3.41914245,-0.2114628,,,,
3.41964645,-0.4531388,,,,
3.42015045,0.2255013,,,,
3.42065445,0.4491409,,,,
3.42115845,-0.23661,,,,
3.42166245,-0.4433119,,,,
3.42216645,0.2466506,,,,
3.42267045,0.4356822,,,,
3.42317445,-0.2577593,,,,
3.42367845,-0.4308603,,,,
3.42418245,0.2681662,,,,
3.42468645,0.4239936,,,,
3.42519045,-0.2799158,,,,
3.42569445,-0.4145634,,,,
3.42619845,0.2898343,,,,
3.42670245,0.4090396,,,,
3.42720645,-0.3003021,,,,
3.42771045,-0.3996399,,,,
3.42821445,0.3098544,,,,
3.42871845,0.3943602,,,,
3.42922245,-0.318247,,,,
3.42972645,-0.3834346,,,,
3.43023045,0.33314,,,,
3.43073445,0.37669,,,,
3.43123845,-0.3407697,,,,
3.43174245,-0.3682669,,,,
3.43224645,0.3480636,,,,
3.43275045,0.359386,,,,
3.43325445,-0.3560595,,,,
3.43375845,-0.3528245,,,,
3.43426245,0.367626,,,,
3.43476645,0.3423567,,,,
3.43527045,-0.3749809,,,,
3.43577445,-0.3317972,,,,
3.43627845,0.3840449,,,,
3.43678245,0.3228248,,,,
3.43728645,-0.3916745,,,,
3.43779045,-0.3129978,,,,
3.43829445,0.3993347,,,,
3.43879845,0.3028962,,,,
3.43930245,-0.4069643,,,,
3.43980645,-0.2928556,,,,
3.44031045,0.41377,,,,
3.44081445,0.2831202,,,,
3.44131845,-0.4205451,,,,
3.44182245,-0.2711875,,,,
3.44232645,0.4293344,,,,
3.44283045,0.2623371,,,,
3.44333445,-0.432844,,,,
3.44383845,-0.2484207,,,,
3.44434245,0.4406568,,,,
3.44484645,0.2391736,,,,
3.44535045,-0.4480422,,,,
3.44585445,-0.2281259,,,,
3.44635845,0.4527421,,,,
3.44686245,0.2157964,,,,
3.44736645,-0.4572588,,,,
3.44787045,-0.2051149,,,,
3.44837445,0.4629353,,,,
3.44887845,0.1952574,,,,
3.44938245,-0.4687033,,,,
3.44988645,-0.180456,,,,
3.45039045,0.4722739,,,,
3.45089445,0.1694998,,,,
3.45139845,-0.4784082,,,,
3.45190245,-0.1560717,,,,
3.45240645,0.4802393,,,,
3.45291045,0.1456038,,,,
3.45341445,-0.4833827,,,,
3.45391845,-0.130314,,,,
3.45442245,0.4882046,,,,
3.45492645,0.1213111,,,,
3.45543045,-0.491348,,,,
3.45593445,-0.1074252,,,,
3.45643845,0.4951628,,,,
3.45694245,0.09631641,,,,
3.45744645,-0.4963225,,,,
3.45795045,-0.08328501,,,,
3.45845445,0.4987945,,,,
3.45895845,0.07290872,,,,
3.45946245,-0.5005646,,,,
3.45996645,-0.05862606,,,,
3.46047045,0.5053865,,,,
3.46097445,0.04641865,,,,
3.46147845,-0.5014191,,,,
3.46198245,-0.03213599,,,,
3.46248645,0.5011445,,,,
3.46299045,0.0207831,,,,
3.46349445,-0.5069125,,,,
3.46399845,-0.00622578,,,,
3.46450245,0.5063631,,,,
3.46500645,-0.00573748,,,,
3.46551045,-0.505417,,,,
3.46601445,0.01852474,,,,
3.46651845,0.5041353,,,,
3.46702245,-0.02764977,,,,
3.46752645,-0.5021821,,,,
3.46803045,0.04266488,,,,
3.46853445,0.5027619,,,,
3.46903845,-0.05587939,,,,
3.46954245,-0.4990692,,,,
3.47004645,0.06607258,,,,
3.47055045,0.500412,,,,
3.47105445,-0.08166753,,,,
3.47155845,-0.4965667,,,,
3.47206245,0.0933256,,,,
3.47256645,0.4951628,,,,
3.47307045,-0.1059297,,,,
3.47357445,-0.4929655,,,,
3.47407845,0.1177099,,,,
3.47458245,0.4914396,,,,
3.47508645,-0.1298257,,,,
3.47559045,-0.4860073,,,,
3.47609445,0.1445967,,,,
3.47659845,0.4826197,,,,
3.47710245,-0.1528367,,,,
3.47760645,-0.4785302,,,,
3.47811045,0.1682485,,,,
3.47861445,0.4742576,,,,
3.47911845,-0.1753594,,,,
3.47962245,-0.4684591,,,,
3.48012645,0.1912595,,,,
3.48063045,0.4640644,,,,
3.48113445,-0.2003845,,,,
3.48163845,-0.4611042,,,,
3.48214245,0.2132939,,,,
3.48264645,0.4538713,,,,
3.48315045,-0.2215339,,,,
3.48365445,-0.4482864,,,,
3.48415845,0.2369457,,,,
3.48466245,0.4412977,,,,
3.48516645,-0.2455519,,,,
3.48567045,-0.4373302,,,,
3.48617445,0.2587054,,,,
3.48667845,0.4299753,,,,
3.48718245,-0.2700888,,,,
3.48768645,-0.4231391,,,,
3.48819045,0.2803735,,,,
3.48869445,0.4167608,,,,
3.48919845,-0.2892239,,,,
3.48970245,-0.4099551,,,,
3.49020645,0.3015229,,,,
3.49071045,0.3998535,,,,
3.49121445,-0.3106479,,,,
3.49171845,-0.3915525,,,,
