Frequency,Channel B
(kHz),(dBu)

29.27780151,-50.40482000
29.37316895,-52.38202000
29.46853638,-48.53921000
29.56390381,-54.33008000
29.65927124,-47.17106000
29.75463867,-51.56925000
29.85000610,-53.91227000
29.94537354,-46.68299000
30.04074097,-54.96602000
30.13610840,-52.62281000
30.23147583,-54.04219000
30.32684326,-49.35456000
30.42221069,-45.95782000
30.51757813,-54.70673000
30.61294556,-49.48056000
30.70831299,-53.86848000
30.80368042,-52.20057000
30.89904785,-51.60089000
30.99441528,-66.40757000
31.08978271,-53.99860000
31.18515015,-59.12244000
31.28051758,-57.04614000
31.37588501,-60.56404000
31.47125244,-59.32960000
31.56661987,-56.67993000
31.66198730,-48.85600000
31.75735474,-63.51964000
31.85272217,-52.14764000
31.94808960,-70.40685000
32.04345703,-54.35398000
32.13882446,-54.20042000
32.23419189,-51.85301000
32.32955933,-55.78979000
32.42492676,-56.05201000
32.52029419,-49.94898000
32.61566162,-52.54127000
32.71102905,-56.30375000
32.80639648,-48.27540000
32.90176392,-56.39413000
32.99713135,-50.04226000
33.09249878,-67.05358000
33.18786621,-55.84441000
33.28323364,-50.64367000
33.37860107,-51.53265000
33.47396851,-50.73761000
33.56933594,-60.72336000
33.66470337,-54.82270000
33.76007080,-53.43740000
33.85543823,-57.39578000
33.95080566,-58.96218000
34.04617310,-55.72754000
34.14154053,-56.62537000
34.23690796,-49.06193000
34.33227539,-55.93746000
34.42764282,-52.50963000
34.52301025,-59.87413000
34.61837769,-54.02595000
34.71374512,-61.65026000
34.80911255,-55.27084000
34.90447998,-56.87737000
34.99984741,-56.64883000
35.09521484,-59.26175000
35.19058228,-59.15688000
35.28594971,-59.24371000
35.38131714,-55.54751000
35.47668457,-59.37727000
35.57205200,-57.73340000
35.66741943,-55.69569000
35.76278687,-49.32036000
35.85815430,-50.67968000
35.95352173,-52.49921000
36.04888916,-64.25505000
36.14425659,-54.01579000
36.23962402,-50.88810000
36.33499146,-45.80946000
36.43035889,-48.05268000
36.52572632,-54.38528000
36.62109375,-55.87318000
36.71646118,-57.88788000
36.81182861,-54.28433000
36.90719604,-52.65928000
37.00256348,-68.61907000
37.09793091,-56.47628000
37.19329834,-58.33802000
37.28866577,-56.60233000
37.38403320,-55.03370000
37.47940063,-60.21770000
37.57476807,-53.42785000
37.67013550,-52.32159000
37.76550293,-61.18658000
37.86087036,-49.74052000
37.95623779,-49.56593000
38.05160522,-50.19794000
38.14697266,-56.29389000
38.24234009,-55.53492000
38.33770752,-56.83678000
38.43307495,-61.35906000
38.52844238,-53.61725000
38.62380981,-63.42438000
38.71917725,-54.83146000
38.81454468,-50.82820000
38.90991211,-56.90359000
39.00527954,-60.55751000
39.10064697,-55.25160000
39.19601440,-54.71717000
39.29138184,-51.85459000
39.38674927,-50.18890000
39.48211670,-51.97222000
39.57748413,-55.16929000
39.67285156,-71.07411000
39.76821899,-52.83109000
39.86358643,-54.62091000
39.95895386,-64.58270000
40.05432129,-59.04369000
40.14968872,-54.57735000
40.24505615,-60.23322000
40.34042358,-53.54012000
40.43579102,-54.89729000
40.53115845,-57.33585000
40.62652588,-62.31855000
40.72189331,-59.82533000
40.81726074,-60.34756000
40.91262817,-69.52012000
41.00799561,-63.20907000
41.10336304,-55.99088000
41.19873047,-54.21057000
41.29409790,-56.34966000
41.38946533,-57.10249000
41.48483276,-52.91685000
41.58020020,-59.29537000
41.67556763,-56.78273000
41.77093506,-52.53948000
41.86630249,-58.13192000
41.96166992,-57.56458000
42.05703735,-54.45612000
42.15240479,-61.04751000
42.24777222,-59.15765000
42.34313965,-54.94287000
42.43850708,-59.66777000
42.53387451,-58.29903000
42.62924194,-54.20901000
42.72460938,-54.36283000
42.81997681,-54.46733000
42.91534424,-66.05188000
43.01071167,-61.19463000
43.10607910,-51.82486000
43.20144653,-51.64123000
43.29681396,-57.80137000
43.39218140,-66.13357000
43.48754883,-64.64930000
43.58291626,-58.96149000
43.67828369,-55.29342000
43.77365112,-54.94105000
43.86901855,-55.60242000
43.96438599,-54.17706000
44.05975342,-53.25654000
44.15512085,-56.94283000
44.25048828,-51.34811000
44.34585571,-48.86404000
44.44122314,-47.29655000
44.53659058,-48.93785000
44.63195801,-53.74670000
44.72732544,-66.01915000
44.82269287,-56.20547000
44.91806030,-51.58059000
45.01342773,-51.91040000
45.10879517,-54.54753000
45.20416260,-62.81219000
45.29953003,-67.50628000
45.39489746,-70.95065000
45.49026489,-61.86467000
45.58563232,-58.54034000
45.68099976,-58.03819000
45.77636719,-54.10793000
45.87173462,-52.02093000
45.96710205,-52.97581000
46.06246948,-53.65271000
46.15783691,-54.46242000
46.25320435,-55.78291000
46.34857178,-57.74835000
46.44393921,-60.42046000
46.53930664,-50.35171000
46.63467407,-46.96579000
46.73004150,-49.19958000
46.82540894,-53.63955000
46.92077637,-57.41100000
47.01614380,-57.16496000
47.11151123,-57.69205000
47.20687866,-71.11141000
47.30224609,-61.28112000
47.39761353,-61.51036000
47.49298096,-61.35818000
47.58834839,-57.49176000
47.68371582,-50.60787000
47.77908325,-48.66251000
47.87445068,-48.39535000
47.96981812,-48.62072000
48.06518555,-52.04649000
48.16055298,-56.85523000
48.25592041,-57.93015000
48.35128784,-59.11501000
48.44665527,-87.33084000
48.54202271,-51.98289000
48.63739014,-48.90963000
48.73275757,-50.75505000
48.82812500,-51.36580000
48.92349243,-51.85519000
49.01885986,-55.62722000
49.11422729,-61.57164000
49.20959473,-59.53245000
49.30496216,-64.17793000
49.40032959,-56.11026000
49.49569702,-59.94576000
49.59106445,-56.38378000
49.68643188,-52.49981000
49.78179932,-56.80222000
49.87716675,-59.52103000
49.97253418,-62.37675000
50.06790161,-59.17691000
50.16326904,-58.82248000
50.25863647,-55.86376000
50.35400391,-58.49040000
50.44937134,-62.28058000
50.54473877,-52.77802000
50.64010620,-51.21392000
50.73547363,-59.17791000
50.83084106,-50.25021000
50.92620850,-47.52701000
51.02157593,-50.29980000
51.11694336,-56.04784000
51.21231079,-50.75594000
51.30767822,-49.38964000
51.40304565,-52.83783000
51.49841309,-74.36204000
51.59378052,-52.58584000
51.68914795,-49.49474000
51.78451538,-48.04624000
51.87988281,-48.15171000
51.97525024,-53.80711000
52.07061768,-71.80651000
52.16598511,-54.34423000
52.26135254,-51.94146000
52.35671997,-55.98478000
52.45208740,-58.76949000
52.54745483,-55.92114000
52.64282227,-56.66878000
52.73818970,-55.36045000
52.83355713,-51.55869000
52.92892456,-48.70178000
53.02429199,-47.97630000
53.11965942,-49.74205000
53.21502686,-51.13829000
53.31039429,-55.69446000
53.40576172,-64.66481000
53.50112915,-65.72643000
53.59649658,-55.13333000
53.69186401,-50.90046000
53.78723145,-50.26390000
53.88259888,-49.43536000
53.97796631,-49.92853000
54.07333374,-57.07354000
54.16870117,-55.53730000
54.26406860,-58.63449000
54.35943604,-55.21024000
54.45480347,-68.23713000
54.55017090,-55.63047000
54.64553833,-59.30729000
54.74090576,-56.78715000
54.83627319,-52.32436000
54.93164063,-54.67876000
55.02700806,-53.74509000
55.12237549,-52.05815000
55.21774292,-52.33101000
55.31311035,-53.23307000
55.40847778,-56.04854000
55.50384521,-60.32721000
55.59921265,-58.21689000
55.69458008,-64.24655000
55.78994751,-56.44631000
55.88531494,-55.01310000
55.98068237,-54.39791000
56.07604980,-59.18769000
56.17141724,-53.12002000
56.26678467,-50.21902000
56.36215210,-53.16781000
56.45751953,-64.86731000
56.55288696,-57.09238000
56.64825439,-54.17242000
56.74362183,-58.94009000
56.83898926,-58.08850000
56.93435669,-57.95917000
57.02972412,-63.16211000
57.12509155,-59.22497000
57.22045898,-55.38046000
57.31582642,-57.71590000
57.41119385,-55.38131000
57.50656128,-53.76163000
57.60192871,-55.97174000
57.69729614,-64.79806000
57.79266357,-57.35103000
57.88803101,-51.92488000
57.98339844,-52.69682000
58.07876587,-57.07912000
58.17413330,-61.30780000
58.26950073,-55.96504000
58.36486816,-51.95477000
58.46023560,-51.03429000
58.55560303,-51.99163000
58.65097046,-52.24015000
58.74633789,-56.00874000
58.84170532,-64.55623000
58.93707275,-58.97524000
59.03244019,-53.40457000
59.12780762,-52.62103000
59.22317505,-53.26056000
59.31854248,-53.23429000
59.41390991,-52.68487000
59.50927734,-54.63705000
59.60464478,-54.50653000
59.70001221,-53.23433000
59.79537964,-53.83304000
59.89074707,-61.04655000
59.98611450,-61.23025000
60.08148193,-55.72910000
60.17684937,-67.88104000
60.27221680,-53.38543000
60.36758423,-56.47968000
60.46295166,-61.76750000
60.55831909,-57.81059000
60.65368652,-55.83958000
60.74905396,-57.53645000
60.84442139,-60.79369000
60.93978882,-58.36995000
61.03515625,-51.29639000
61.13052368,-48.55263000
61.22589111,-48.33260000
61.32125854,-49.69159000
61.41662598,-50.08126000
61.51199341,-56.45927000
61.60736084,-58.77587000
61.70272827,-51.59056000
61.79809570,-52.87431000
61.89346313,-55.61338000
61.98883057,-52.86185000
62.08419800,-51.75033000
62.17956543,-59.65030000
62.27493286,-68.61552000
62.37030029,-62.89424000
62.46566772,-60.60986000
62.56103516,-60.72039000
62.65640259,-72.29705000
62.75177002,-54.80273000
62.84713745,-54.09478000
62.94250488,-56.31353000
63.03787231,-53.69919000
63.13323975,-54.26977000
63.22860718,-57.98377000
63.32397461,-61.67700000
63.41934204,-52.50126000
63.51470947,-52.50275000
63.61007690,-59.88848000
63.70544434,-57.73785000
63.80081177,-53.44747000
63.89617920,-64.12184000
63.99154663,-63.86925000
64.08691406,-57.02360000
64.18228149,-62.21671000
64.27764893,-57.11271000
64.37301636,-51.50480000
64.46838379,-52.43578000
64.56375122,-59.30499000
64.65911865,-66.74211000
64.75448608,-59.60629000
64.84985352,-58.87163000
64.94522095,-59.66936000
65.04058838,-58.99821000
65.13595581,-56.94705000
65.23132324,-54.84695000
65.32669067,-53.04086000
65.42205811,-57.53354000
65.51742554,-70.66652000
65.61279297,-56.12123000
65.70816040,-52.84697000
65.80352783,-56.00271000
65.89889526,-59.01038000
65.99426270,-56.39839000
66.08963013,-67.95663000
66.18499756,-53.25827000
66.28036499,-53.59066000
66.37573242,-57.92431000
66.47109985,-64.19862000
66.56646729,-53.22062000
66.66183472,-52.43545000
66.75720215,-53.08890000
66.85256958,-51.87167000
66.94793701,-54.62204000
67.04330444,-60.38632000
67.13867188,-66.63115000
67.23403931,-57.72870000
67.32940674,-56.22002000
67.42477417,-57.98901000
67.52014160,-50.65068000
67.61550903,-48.02763000
67.71087646,-49.70845000
67.80624390,-55.21131000
67.90161133,-62.08784000
67.99697876,-60.32337000
68.09234619,-62.67954000
68.18771362,-66.23815000
68.28308105,-58.00094000
68.37844849,-53.76374000
68.47381592,-58.94157000
68.56918335,-55.09460000
68.66455078,-53.53303000
68.75991821,-55.69001000
68.85528564,-54.67726000
68.95065308,-58.63205000
69.04602051,-59.54046000
69.14138794,-53.45684000
69.23675537,-50.67505000
69.33212280,-51.27312000
69.42749023,-53.38077000
69.52285767,-54.15376000
69.61822510,-49.76876000
69.71359253,-46.70721000
69.80895996,-47.07396000
69.90432739,-51.36187000
69.99969482,-61.22671000
70.09506226,-67.66417000
70.19042969,-62.20100000
70.28579712,-58.24160000
70.38116455,-50.94591000
70.47653198,-49.14341000
70.57189941,-51.95277000
70.66726685,-50.49908000
70.76263428,-49.46335000
70.85800171,-51.94262000
70.95336914,-66.87044000
71.04873657,-53.24685000
71.14410400,-56.61346000
71.23947144,-65.26689000
71.33483887,-74.83639000
71.43020630,-55.26230000
71.52557373,-49.50941000
71.62094116,-51.25835000
71.71630859,-58.06747000
71.81167603,-63.65895000
71.90704346,-60.00858000
72.00241089,-57.84031000
72.09777832,-53.51733000
72.19314575,-50.62322000
72.28851318,-50.97018000
72.38388062,-51.71535000
72.47924805,-50.96739000
72.57461548,-50.16379000
72.66998291,-51.62056000
72.76535034,-53.30674000
72.86071777,-55.88778000
72.95608521,-58.66173000
73.05145264,-57.17636000
73.14682007,-56.86642000
73.24218750,-52.45877000
73.33755493,-57.77430000
73.43292236,-57.29035000
73.52828979,-54.69890000
73.62365723,-56.53302000
73.71902466,-55.37667000
73.81439209,-51.88118000
73.90975952,-50.78080000
74.00512695,-52.85514000
74.10049438,-54.07443000
74.19586182,-53.01516000
74.29122925,-55.18019000
74.38659668,-54.98122000
74.48196411,-49.49924000
74.57733154,-49.24081000
74.67269897,-55.49298000
74.76806641,-55.96956000
74.86343384,-50.73385000
74.95880127,-51.94066000
75.05416870,-56.57504000
75.14953613,-58.36856000
75.24490356,-65.04939000
75.34027100,-71.40072000
75.43563843,-62.81898000
75.53100586,-56.18260000
75.62637329,-54.74128000
75.72174072,-53.07561000
75.81710815,-52.70244000
75.91247559,-56.73399000
76.00784302,-55.15815000
76.10321045,-53.88232000
76.19857788,-54.27006000
76.29394531,-52.23259000
76.38931274,-50.33078000
76.48468018,-54.93845000
76.58004761,-57.96189000
76.67541504,-60.30635000
76.77078247,-75.90899000
76.86614990,-62.57850000
76.96151733,-57.02541000
77.05688477,-51.61196000
77.15225220,-49.77735000
77.24761963,-51.26717000
77.34298706,-55.31049000
77.43835449,-60.92669000
77.53372192,-57.52299000
77.62908936,-57.67891000
77.72445679,-58.25312000
77.81982422,-58.18607000
77.91519165,-60.59077000
78.01055908,-51.15185000
78.10592651,-48.18839000
78.20129395,-47.16444000
78.29666138,-48.58439000
78.39202881,-53.57508000
78.48739624,-58.10709000
78.58276367,-63.87299000
78.67813110,-74.31969000
78.77349854,-67.87904000
78.86886597,-54.37853000
78.96423340,-50.81332000
79.05960083,-50.22427000
79.15496826,-56.41632000
79.25033569,-55.88886000
79.34570313,-48.80077000
79.44107056,-49.34089000
79.53643799,-53.89822000
79.63180542,-57.69321000
79.72717285,-53.98479000
79.82254028,-60.01566000
79.91790771,-52.75511000
80.01327515,-53.92671000
80.10864258,-58.59473000
80.20401001,-57.03920000
80.29937744,-54.83113000
80.39474487,-58.61243000
80.49011230,-65.32057000
80.58547974,-53.39070000
80.68084717,-57.86668000
80.77621460,-63.37673000
80.87158203,-55.97612000
80.96694946,-57.75298000
81.06231689,-66.35033000
81.15768433,-54.80438000
81.25305176,-53.91517000
81.34841919,-55.98829000
81.44378662,-56.06842000
81.53915405,-51.78235000
81.63452148,-50.08767000
81.72988892,-51.86111000
81.82525635,-53.84613000
81.92062378,-56.18315000
82.01599121,-68.61581000
82.11135864,-57.91967000
82.20672607,-59.32521000
82.30209351,-54.85994000
82.39746094,-53.11665000
82.49282837,-53.43942000
82.58819580,-53.38335000
82.68356323,-56.48634000
82.77893066,-58.33996000
82.87429810,-56.42197000
82.96966553,-59.31639000
83.06503296,-74.73695000
83.16040039,-63.98674000
83.25576782,-60.99224000
83.35113525,-62.56039000
83.44650269,-65.44749000
83.54187012,-63.22813000
83.63723755,-54.03087000
83.73260498,-52.25075000
83.82797241,-54.63477000
83.92333984,-55.98689000
84.01870728,-57.93728000
84.11407471,-70.70462000
84.20944214,-70.27186000
84.30480957,-63.40768000
84.40017700,-58.42134000
84.49554443,-55.75949000
84.59091187,-56.02347000
84.68627930,-64.47335000
84.78164673,-64.83797000
84.87701416,-60.88927000
84.97238159,-71.81166000
85.06774902,-59.99870000
85.16311646,-57.25162000
85.25848389,-57.98137000
85.35385132,-60.49632000
85.44921875,-59.42693000
85.54458618,-59.03239000
85.63995361,-54.89138000
85.73532104,-51.66862000
85.83068848,-53.70228000
85.92605591,-58.42506000
86.02142334,-56.22631000
86.11679077,-56.45313000
86.21215820,-53.86216000
86.30752563,-53.41105000
86.40289307,-62.45434000
86.49826050,-55.05936000
86.59362793,-50.89712000
86.68899536,-55.00372000
86.78436279,-54.69087000
86.87973022,-58.80317000
86.97509766,-69.26533000
87.07046509,-68.38330000
87.16583252,-69.36632000
87.26119995,-65.58706000
87.35656738,-59.68222000
87.45193481,-56.63124000
87.54730225,-56.93823000
87.64266968,-63.92410000
87.73803711,-62.61653000
87.83340454,-57.76215000
87.92877197,-62.50490000
88.02413940,-59.94936000
88.11950684,-57.05941000
88.21487427,-54.46593000
88.31024170,-51.51018000
88.40560913,-54.78120000
88.50097656,-66.22366000
88.59634399,-57.01367000
88.69171143,-60.27080000
88.78707886,-59.99206000
88.88244629,-57.37564000
88.97781372,-54.82699000
89.07318115,-53.56298000
89.16854858,-54.33998000
89.26391602,-55.37024000
89.35928345,-53.46290000
89.45465088,-52.18349000
89.55001831,-51.74201000
89.64538574,-52.68508000
89.74075317,-57.95872000
89.83612061,-57.09017000
89.93148804,-61.44318000
90.02685547,-60.42654000
90.12222290,-63.18275000
90.21759033,-54.34039000
90.31295776,-58.90048000
90.40832520,-54.21926000
90.50369263,-53.20437000
90.59906006,-59.87738000
90.69442749,-63.64252000
90.78979492,-65.66497000
90.88516235,-67.08226000
90.98052979,-66.93199000
91.07589722,-61.28601000
91.17126465,-57.41343000
91.26663208,-56.73228000
91.36199951,-56.62468000
91.45736694,-53.98063000
91.55273438,-53.42814000
91.64810181,-57.60892000
91.74346924,-60.51852000
91.83883667,-57.43456000
91.93420410,-53.90966000
92.02957153,-50.25993000
92.12493896,-57.88118000
92.22030640,-52.94997000
92.31567383,-50.05115000
92.41104126,-56.38116000
92.50640869,-79.75063000
92.60177612,-69.33783000
92.69714355,-60.97700000
92.79251099,-54.39946000
92.88787842,-52.13425000
92.98324585,-53.05315000
93.07861328,-51.32732000
93.17398071,-51.81017000
93.26934814,-55.61736000
93.36471558,-54.44460000
93.46008301,-54.42134000
93.55545044,-54.86862000
93.65081787,-52.53913000
93.74618530,-52.91154000
93.84155273,-54.72795000
93.93692017,-59.26559000
94.03228760,-60.71178000
94.12765503,-58.79099000
94.22302246,-58.95974000
94.31838989,-57.95630000
94.41375732,-54.54089000
94.50912476,-55.85039000
94.60449219,-54.06655000
94.69985962,-50.70223000
94.79522705,-53.11624000
94.89059448,-62.10768000
94.98596191,-58.20797000
95.08132935,-54.46893000
95.17669678,-52.48272000
95.27206421,-50.52185000
95.36743164,-51.94485000
95.46279907,-62.50084000
95.55816650,-58.66425000
95.65353394,-53.12984000
95.74890137,-54.72667000
95.84426880,-56.16426000
95.93963623,-53.84467000
96.03500366,-49.82986000
96.13037109,-48.83659000
96.22573853,-53.92662000
96.32110596,-64.50060000
96.41647339,-71.01250000
96.51184082,-71.24574000
96.60720825,-57.75391000
96.70257568,-52.12732000
96.79794312,-50.45160000
96.89331055,-51.79845000
96.98867798,-55.36548000
97.08404541,-55.40528000
97.17941284,-55.26629000
97.27478027,-55.32247000
97.37014771,-52.19898000
97.46551514,-53.86659000
97.56088257,-58.00203000
97.65625000,-55.30616000
97.75161743,-56.47043000
97.84698486,-58.48816000
97.94235229,-74.92165000
98.03771973,-58.82381000
98.13308716,-69.09437000
98.22845459,-59.00610000
98.32382202,-52.17830000
98.41918945,-54.46361000
98.51455688,-57.51575000
98.60992432,-58.20950000
98.70529175,-54.32039000
98.80065918,-52.88557000
98.89602661,-57.92907000
98.99139404,-63.17772000
99.08676147,-54.21554000
99.18212891,-60.05289000
99.27749634,-62.01015000
99.37286377,-56.87924000
99.46823120,-58.62776000
99.56359863,-65.73718000
99.65896606,-73.65577000
99.75433350,-68.46835000
99.84970093,-60.34617000
99.94506836,-58.59302000
100.04043579,-57.46239000
100.13580322,-52.05843000
100.23117065,-51.26322000
100.32653809,-53.88757000
100.42190552,-67.03322000
100.51727295,-56.46453000
100.61264038,-52.77576000
100.70800781,-53.88473000
100.80337524,-54.50020000
100.89874268,-50.92273000
100.99411011,-52.24710000
101.08947754,-61.46526000
101.18484497,-61.07116000
101.28021240,-59.97194000
101.37557983,-55.53454000
101.47094727,-64.60916000
101.56631470,-57.63301000
101.66168213,-57.12122000
101.75704956,-64.34394000
101.85241699,-53.87043000
101.94778442,-55.83929000
102.04315186,-71.73155000
102.13851929,-62.32743000
