Frequency,Channel A
(kHz),(dBV)

1.88073907,-41.33290000
1.88269207,-42.29040000
1.88464507,-46.52656000
1.88659807,-45.15336000
1.88855107,-43.16397000
1.89050407,-43.08878000
1.89245707,-43.75876000
1.89441007,-48.03194000
1.89636307,-50.70793000
1.89831607,-48.58116000
1.90026907,-48.42853000
1.90222207,-48.82389000
1.90417507,-49.24541000
1.90612807,-42.45947000
1.90808107,-39.38459000
1.91003407,-39.14085000
1.91198707,-39.43205000
1.91394007,-42.69450000
1.91589307,-49.23193000
1.91784607,-48.12996000
1.91979907,-47.69564000
1.92175207,-47.85944000
1.92370507,-50.09872000
1.92565807,-48.15940000
1.92761107,-44.10484000
1.92956407,-43.48663000
1.93151707,-43.56647000
1.93347007,-45.63012000
1.93542307,-46.35365000
1.93737607,-41.98665000
1.93932907,-41.09645000
1.94128207,-41.11315000
1.94323507,-42.81057000
1.94518807,-49.21149000
1.94714107,-52.62139000
1.94909407,-51.74290000
1.95104707,-51.71365000
1.95300007,-52.76781000
1.95495307,-50.40161000
1.95690607,-44.59688000
1.95885907,-43.10609000
1.96081207,-43.09353000
1.96276507,-44.08961000
1.96471807,-46.48701000
1.96667107,-42.06249000
1.96862407,-40.14661000
1.97057707,-40.09114000
1.97253007,-40.86660000
1.97448307,-45.65291000
1.97643607,-57.74674000
1.97838907,-71.32413000
1.98034207,-72.10136000
1.98229507,-68.69603000
1.98424807,-52.69329000
1.98620107,-43.65630000
1.98815407,-40.72812000
1.99010707,-40.51832000
1.99206007,-40.85480000
1.99401307,-44.11830000
1.99596607,-46.13929000
1.99791907,-43.22266000
1.99987207,-42.86051000
2.00182507,-43.07473000
2.00377807,-45.98462000
2.00573107,-53.71200000
2.00768407,-54.75856000
2.00963707,-54.27679000
2.01159007,-54.57754000
2.01354307,-55.07022000
2.01549607,-46.95148000
2.01744907,-42.13156000
2.01940207,-41.32770000
2.02135507,-41.41140000
2.02330807,-43.32244000
2.02526107,-47.66122000
2.02721407,-44.87270000
2.02916707,-43.77956000
2.03112007,-43.76855000
2.03307307,-45.22406000
2.03502607,-50.44504000
2.03697907,-50.81277000
2.03893207,-49.73283000
2.04088507,-49.91670000
2.04283807,-51.17748000
2.04479107,-49.34064000
2.04674407,-42.65833000
2.04869707,-40.76864000
2.05065007,-40.65300000
2.05260307,-41.44389000
2.05455607,-46.20029000
2.05650907,-50.06960000
2.05846207,-48.33022000
2.06041507,-48.19473000
2.06236807,-48.82199000
2.06432107,-52.21811000
2.06627407,-49.52230000
2.06822707,-46.78994000
2.07018007,-46.57528000
2.07213307,-46.96603000
2.07408607,-49.81441000
2.07603907,-46.55311000
2.07799207,-43.26049000
2.07994507,-42.91808000
2.08189807,-43.14967000
2.08385107,-46.22364000
2.08580407,-53.56757000
2.08775707,-53.61215000
2.08971007,-53.05801000
2.09166307,-53.19107000
